time,open,high,low,close,MA 20,EMA 20,60min EMA20
2012-01-11T01:30:00-05:00,2441.8723,2448.615,2435.2053,2435.8657,,2396.3441676276257,
2012-01-11T20:30:00-05:00,2426.2507,2464.2135,2423.3207,2452.7371,,2401.714923091661,
2012-01-11T21:30:00-05:00,2452.9431,2453.4588,2428.0331,2434.9616,,2404.8812732734077,
2012-01-11T22:30:00-05:00,2434.913,2435.0695,2434.913,2435.0695,,2407.7563424854643,
2012-01-11T23:30:00-05:00,2434.9935,2444.593,2432.8589,2444.593,,2411.2645955820867,
2012-01-12T00:30:00-05:00,2444.2529,2452.923,2437.8874,2442.3175,,2414.2220150504595,
2012-01-12T01:30:00-05:00,2442.2301,2445.6603,2433.3158,2435.253,,2416.224965998035,
2012-01-12T20:30:00-05:00,2438.957,2445.7642,2424.4229,2429.6682,,2417.505273998222,
2012-01-12T21:30:00-05:00,2428.8612,2430.9599,2387.3817,2387.394,,2414.6375336174387,
2012-01-12T22:30:00-05:00,2387.2588,2387.3187,2387.2588,2387.3041,,2412.034349463397,
2012-01-12T23:30:00-05:00,2386.5396,2388.089,2374.5447,2387.6679,,2409.7137352287878,
2012-01-13T00:30:00-05:00,2387.7086,2407.5738,2384.8536,2405.8665,,2409.347331873665,
2012-01-13T01:30:00-05:00,2406.0687,2413.4056,2391.5526,2394.1795,,2407.9027764571256,
2012-01-15T20:30:00-05:00,2373.3449,2394.466,2369.7652,2381.1061,,2405.3507120326376,
2012-01-15T21:30:00-05:00,2381.0086,2387.3097,2371.6728,2382.0382,,2403.130472791434,
2012-01-15T22:30:00-05:00,2381.8499,2381.8934,2381.7902,2381.8811,,2401.1067230017734,
2012-01-15T23:30:00-05:00,2382.1356,2382.9226,2371.5671,2373.8702,,2398.512768430176,
2012-01-16T00:30:00-05:00,2374.0024,2374.1042,2361.0834,2365.7601,,2395.393466674921,
2012-01-16T01:30:00-05:00,2365.5184,2365.5184,2345.6447,2346.1181,,2390.700574610643,
2012-01-16T20:30:00-05:00,2349.0952,2363.9475,2337.6394,2338.119,,2385.6928056001057,
2012-01-16T21:30:00-05:00,2337.8149,2371.5661,2329.6157,2371.5661,,2384.3474050667623,
2012-01-16T22:30:00-05:00,2371.5454,2371.9456,2371.5454,2371.9456,,2383.1662807746898,
2012-01-16T23:30:00-05:00,2371.9911,2404.5529,2371.9911,2404.4435,,2385.1926826056715,
2012-01-17T00:30:00-05:00,2404.6812,2462.0273,2404.5257,2452.0665,,2391.5616175956075,
2012-01-17T01:30:00-05:00,2451.4095,2460.1611,2448.5947,2460.0564,,2398.0849302055494,
2012-01-17T20:30:00-05:00,2464.8689,2485.4981,2445.8583,2455.7057,,2403.5726225669255,
2012-01-17T21:30:00-05:00,2455.2633,2469.9117,2448.6116,2457.6665,,2408.7244204176945,
2012-01-17T22:30:00-05:00,2457.5286,2457.6594,2457.5286,2457.6546,,2413.3844375207714,
2012-01-17T23:30:00-05:00,2457.336,2458.8119,2445.1433,2453.6847,,2417.2225577568884,
2012-01-18T00:30:00-05:00,2453.5115,2457.9918,2422.4533,2427.1454,,2418.1675903514706,
2012-01-18T01:30:00-05:00,2426.7976,2436.7683,2414.5814,2422.6503,,2418.594515079902,
2012-01-18T20:30:00-05:00,2423.8683,2465.8745,2415.355,2463.8693,,2422.9063993580066,
2012-01-18T21:30:00-05:00,2464.9601,2479.9441,2443.3285,2455.0313,,2425.965913704863,
2012-01-18T22:30:00-05:00,2455.0955,2455.3726,2455.0344,2455.3726,,2428.766550494876,
2012-01-18T23:30:00-05:00,2455.4747,2462.0763,2438.454,2441.5029,,2429.9795361620304,
2012-01-19T00:30:00-05:00,2441.4945,2469.3878,2441.4945,2469.2824,,2433.7226660513606,
2012-01-19T01:30:00-05:00,2469.2243,2475.2673,2463.672,2468.1924,,2437.005497855993,
2012-01-19T20:30:00-05:00,2478.8539,2484.2579,2462.7523,2483.1595,,2441.401117107803,
2012-01-19T21:30:00-05:00,2483.255,2485.0693,2467.877,2482.2099,,2445.287667859441,
2012-01-19T22:30:00-05:00,2482.1892,2482.4677,2482.1242,2482.4194,,2448.8240233013994,
2012-01-19T23:30:00-05:00,2482.4469,2493.9785,2481.5161,2492.1291,,2452.9483163203136,
2012-01-20T00:30:00-05:00,2492.0414,2506.0166,2492.0268,2504.7833,,2457.8849814326645,
2012-01-20T01:30:00-05:00,2504.9601,2510.2,2502.8298,2504.4365,,2462.3184593914584,
2012-01-29T20:30:00-05:00,2508.6214,2508.6214,2466.5996,2485.8663,,2464.5611108779863,
2012-01-29T21:30:00-05:00,2485.9916,2500.6568,2472.506,2494.2012,,2467.383976508654,
2012-01-29T22:30:00-05:00,2494.1946,2494.2081,2494.1448,2494.1448,,2469.9326263649727,
2012-01-29T23:30:00-05:00,2494.6364,2495.6157,2482.888,2485.7018,,2471.4344524254516,
2012-01-30T00:30:00-05:00,2485.8707,2489.1762,2467.1577,2467.459,,2471.055837908742,
2012-01-30T01:30:00-05:00,2467.5718,2471.4835,2460.775,2461.2431,,2470.1212914412426,
2012-01-30T20:30:00-05:00,2462.1198,2472.6891,2450.3761,2455.9121,,2468.7680351135054,
2012-01-30T21:30:00-05:00,2456.0722,2471.6758,2453.7699,2464.3496,,2468.347231769362,
2012-01-30T22:30:00-05:00,2464.4182,2464.7175,2464.4182,2464.7175,,2468.001543029423,
2012-01-30T23:30:00-05:00,2464.5753,2465.0955,2451.3387,2451.4926,,2466.4292627409063,
2012-01-31T00:30:00-05:00,2452.2226,2462.1957,2447.8821,2460.8781,,2465.900580575106,
2012-01-31T01:30:00-05:00,2460.9783,2464.3159,2452.7377,2464.3159,,2465.749658615572,
2012-01-31T20:30:00-05:00,2455.8683,2481.5272,2449.1938,2478.1036,,2466.926224461708,
2012-01-31T21:30:00-05:00,2478.0978,2479.2108,2448.3733,2449.4236,,2465.2593078463074,
2012-01-31T22:30:00-05:00,2449.0116,2449.3956,2449.0116,2449.1461,,2463.7247166228494,
2012-01-31T23:30:00-05:00,2448.8195,2449.4857,2439.5921,2440.1838,,2461.4827245635306,
2012-02-01T00:30:00-05:00,2440.4409,2455.4912,2431.7199,2431.9779,,2458.672741271766,
2012-02-01T01:30:00-05:00,2432.2794,2435.0181,2423.6939,2429.4402,,2455.888689722074,
2012-02-01T20:30:00-05:00,2438.7013,2451.5378,2429.712,2449.7592,,2455.304928796162,
2012-02-01T21:30:00-05:00,2449.944,2450.2875,2432.2049,2437.3716,,2453.5969927203373,
2012-02-01T22:30:00-05:00,2437.4766,2437.491,2437.4476,2437.4744,,2452.0615076993527,
2012-02-01T23:30:00-05:00,2437.6374,2452.608,2436.4947,2451.644,,2452.021745061319,
2012-02-02T00:30:00-05:00,2451.5698,2473.0706,2447.3843,2473.0706,,2454.026397912622,
2012-02-02T01:30:00-05:00,2473.004,2485.5821,2470.0977,2485.5765,,2457.0311695399914,
2012-02-02T20:30:00-05:00,2476.9055,2490.5162,2472.2425,2483.8769,,2459.587905774278,
2012-02-02T21:30:00-05:00,2483.696,2486.5963,2470.334,2481.5541,,2461.679924271966,
2012-02-02T22:30:00-05:00,2481.8582,2481.8582,2481.4697,2481.7811,,2463.59432196035,
2012-02-02T23:30:00-05:00,2481.7431,2495.2942,2480.2236,2494.4797,,2466.535786535555,
2012-02-03T00:30:00-05:00,2494.5144,2514.6452,2491.6352,2513.611,,2471.0191401988354,
2012-02-03T01:30:00-05:00,2513.7582,2513.9056,2505.1845,2506.2751,,2474.376850656089,
2012-02-05T20:30:00-05:00,2512.3915,2520.6355,2499.9941,2508.0818,,2477.5868458316995,
2012-02-05T21:30:00-05:00,2508.8768,2517.4957,2500.4374,2516.476,,2481.290574800109,
2012-02-05T22:30:00-05:00,2516.6519,2516.6709,2516.5598,2516.6568,,2484.658786723908,
2012-02-05T23:30:00-05:00,2516.5242,2518.0687,2506.2516,2507.8083,,2486.8635022740123,
2012-02-06T00:30:00-05:00,2507.3637,2510.5422,2488.7324,2491.8221,,2487.3357496764875,
2012-02-06T01:30:00-05:00,2492.2156,2504.6999,2490.3431,2504.4687,,2488.9674592311076,
2012-02-06T20:30:00-05:00,2488.9107,2488.9107,2464.4786,2464.4786,,2486.635186923383,
2012-02-06T21:30:00-05:00,2464.3408,2469.1021,2447.2147,2449.0707,,2483.0576167402037,
2012-02-06T22:30:00-05:00,2449.066,2449.066,2448.8606,2448.9778,,2479.8119199078033,
2012-02-06T23:30:00-05:00,2449.382,2453.2863,2444.92,2450.4483,,2477.0153846784888,
2012-02-07T00:30:00-05:00,2450.1253,2458.5867,2441.838,2449.8128,,2474.4246623281565,
2012-02-07T01:30:00-05:00,2449.6915,2465.1175,2449.6915,2458.2827,,2472.887332582618,
2012-02-07T20:30:00-05:00,2456.2903,2470.6756,2451.0741,2460.8681,,2471.7426437652257,
2012-02-07T21:30:00-05:00,2461.0442,2470.4061,2456.1753,2469.808,,2471.5583919780615,
2012-02-07T22:30:00-05:00,2470.0314,2470.0686,2470.0157,2470.019,,2471.411783218246,
2012-02-07T23:30:00-05:00,2470.1401,2478.141,2466.94,2478.0766,,2472.0465276736513,
2012-02-08T00:30:00-05:00,2477.9756,2534.1617,2477.1849,2526.9554,,2477.2759440856844,
2012-02-08T01:30:00-05:00,2526.1904,2530.133,2523.8056,2528.0712,,2482.1135875060954,
2012-02-08T20:30:00-05:00,2523.3299,2536.4326,2513.1305,2524.2142,,2486.123169648372,
2012-02-08T21:30:00-05:00,2523.7031,2541.2138,2523.4714,2528.0504,,2490.11623920567,
2012-02-08T22:30:00-05:00,2528.2327,2528.3434,2528.2327,2528.3434,,2493.7569211860823,
2012-02-08T23:30:00-05:00,2528.4249,2536.9749,2524.5117,2536.9749,,2497.87291916836,
2012-02-09T00:30:00-05:00,2536.6537,2545.9401,2531.1418,2534.1564,,2501.3284887713735,
2012-02-09T01:30:00-05:00,2534.0718,2534.1561,2524.1071,2529.386,,2504.000632697909,
2012-02-09T20:30:00-05:00,2521.5243,2545.517,2521.5243,2538.3446,,2507.2714867266795,
2012-02-09T21:30:00-05:00,2538.6046,2559.9386,2534.049,2546.3563,,2510.993849895567,
2012-02-09T22:30:00-05:00,2546.6601,2546.6601,2546.0379,2546.0836,,2514.335730857894,
2012-02-09T23:30:00-05:00,2546.3127,2550.91,2542.8204,2550.6964,,2517.798651728571,
2012-02-10T00:30:00-05:00,2550.7687,2552.2554,2521.1998,2527.7,,2518.741637278231,
2012-02-10T01:30:00-05:00,2527.7427,2534.933,2527.675,2533.9868,,2520.193557537447,
2012-02-12T20:30:00-05:00,2501.2604,2525.4016,2496.6233,2522.0578,,2520.3711044386423,
2012-02-12T21:30:00-05:00,2521.2621,2541.2015,2520.8487,2535.806,,2521.8410944921047,
2012-02-12T22:30:00-05:00,2535.6229,2537.7227,2535.5742,2537.7227,,2523.3536283499993,
2012-02-12T23:30:00-05:00,2537.4339,2553.2935,2537.4339,2552.9896,,2526.1761018404754,
2012-02-13T00:30:00-05:00,2552.8532,2553.1367,2525.7694,2528.054,,2526.35494928424,
2012-02-13T01:30:00-05:00,2528.0963,2532.1978,2521.1828,2532.1978,,2526.911411257169,
2012-02-13T20:30:00-05:00,2528.4005,2533.234,2509.503,2512.0532,,2525.4963435183913,
2012-02-13T21:30:00-05:00,2512.0611,2528.933,2511.4366,2513.2611,,2524.3310822309254,
2012-02-13T22:30:00-05:00,2513.2816,2513.3938,2513.2816,2513.3886,,2523.2889410660755,
2012-02-13T23:30:00-05:00,2513.3796,2514.1698,2506.5369,2509.3603,,2521.9624038216875,
2012-02-14T00:30:00-05:00,2509.8671,2522.0048,2509.5094,2519.0646,,2521.6864225053364,
2012-02-14T01:30:00-05:00,2519.1426,2522.5719,2513.4034,2522.5719,,2521.7707536953044,
2012-02-14T20:30:00-05:00,2516.0014,2533.773,2511.3927,2532.4696,,2522.7896914386088,
2012-02-14T21:30:00-05:00,2532.6523,2551.2932,2530.8089,2550.9185,,2525.4686255873125,
2012-02-14T22:30:00-05:00,2550.958,2550.958,2550.6783,2550.7646,,2527.8777660075684,
2012-02-14T23:30:00-05:00,2552.0261,2562.0708,2552.0261,2556.2935,,2530.5840263878,
2012-02-15T00:30:00-05:00,2556.2728,2556.2822,2541.4655,2544.5366,,2531.912842922295,
2012-02-15T01:30:00-05:00,2545.6145,2549.4346,2542.4884,2549.2922,,2533.5680197868382,
2012-02-15T20:30:00-05:00,2544.3118,2559.231,2539.8632,2544.0623,,2534.5674750452345,
2012-02-15T21:30:00-05:00,2543.5529,2551.3906,2541.6267,2541.8936,,2535.2652012314024,
2012-02-15T22:30:00-05:00,2541.8461,2541.8461,2541.7951,2541.8263,,2535.890067780793,
2012-02-15T23:30:00-05:00,2541.4971,2541.4971,2526.874,2526.874,,2535.0313946588126,
2012-02-16T00:30:00-05:00,2526.8203,2533.8064,2519.2252,2531.1319,,2534.660014215116,
2012-02-16T01:30:00-05:00,2531.3079,2538.3108,2526.838,2536.0372,,2534.7911747660573,
2012-02-16T20:30:00-05:00,2552.1607,2558.0076,2538.664,2540.1065,,2535.297396216909,
2012-02-16T21:30:00-05:00,2540.0114,2540.3517,2522.9212,2532.4168,,2535.0230537200605,
2012-02-16T22:30:00-05:00,2532.5391,2532.7525,2532.5391,2532.5853,,2534.7908866991024,
2012-02-16T23:30:00-05:00,2532.2724,2539.0758,2527.9113,2539.0758,,2535.19897368014,
2012-02-17T00:30:00-05:00,2539.254,2547.3091,2534.8507,2541.9395,,2535.840928567746,
2012-02-17T01:30:00-05:00,2541.9629,2542.2386,2534.4039,2537.5002,,2535.998954418437,
2012-02-19T20:30:00-05:00,2571.9327,2573.2245,2556.9245,2565.1146,,2538.7718730452525,
2012-02-19T21:30:00-05:00,2565.144,2574.6671,2560.2181,2562.305,,2541.013123231419,
2012-02-19T22:30:00-05:00,2562.4712,2562.4712,2562.1144,2562.1144,,2543.0227686379503,
2012-02-19T23:30:00-05:00,2562.6868,2562.9695,2556.8125,2557.1021,,2544.3636573390977,
2012-02-20T00:30:00-05:00,2557.3132,2557.4518,2545.7358,2545.8944,,2544.509442354422,
2012-02-20T01:30:00-05:00,2546.6175,2547.2043,2539.9351,2540.9979,,2544.175009749239,
2012-02-20T20:30:00-05:00,2544.4509,2554.4774,2537.9198,2546.0144,,2544.350189773121,
2012-02-20T21:30:00-05:00,2545.9645,2545.9645,2520.8441,2532.3855,,2543.2106955090144,
2012-02-20T22:30:00-05:00,2532.0294,2532.0759,2532.0188,2532.0759,,2542.1502387938704,
2012-02-20T23:30:00-05:00,2531.1548,2540.0017,2526.1125,2537.9448,,2541.749720813502,
2012-02-21T00:30:00-05:00,2537.7891,2553.267,2535.7406,2548.2449,,2542.368309307454,
2012-02-21T01:30:00-05:00,2548.241,2562.7441,2544.8263,2562.6371,,2544.298670325792,
2012-02-21T20:30:00-05:00,2564.1746,2573.3206,2560.444,2569.054,,2546.6563207709546,
2012-02-21T21:30:00-05:00,2569.0623,2584.2079,2561.1389,2584.2079,,2550.2326616499113,
2012-02-21T22:30:00-05:00,2584.3053,2584.3053,2584.2148,2584.2705,,2553.474360540396,
2012-02-21T23:30:00-05:00,2585.2968,2598.749,2585.2968,2594.4599,,2557.3777452508343,
2012-02-22T00:30:00-05:00,2594.3767,2594.6424,2582.3444,2584.8446,,2559.993636179326,
2012-02-22T01:30:00-05:00,2584.5077,2597.4613,2583.5088,2597.362,,2563.5525279717713,
2012-02-22T20:30:00-05:00,2595.7112,2611.8351,2592.0398,2606.632,,2567.6553348316024,
2012-02-22T21:30:00-05:00,2606.7834,2614.5256,2597.0915,2597.0915,,2570.4587791333547,
2012-02-22T22:30:00-05:00,2596.916,2596.9382,2596.9041,2596.9345,,2572.9802763587495,
2012-02-22T23:30:00-05:00,2596.5319,2596.8625,2590.5998,2595.6565,,2575.139916705535,
2012-02-23T00:30:00-05:00,2595.6252,2609.5345,2595.0818,2609.5345,,2578.415591305008,
2012-02-23T01:30:00-05:00,2609.4307,2610.5642,2601.7835,2606.4385,,2581.08443975215,
2012-02-23T20:30:00-05:00,2607.4411,2614.1437,2602.9391,2611.2053,,2583.953093109088,
2012-02-23T21:30:00-05:00,2611.0667,2620.1012,2603.1765,2619.0819,,2587.2986937653654,
2012-02-23T22:30:00-05:00,2618.9421,2618.9421,2618.3947,2618.6228,,2590.2819419781877,
2012-02-23T23:30:00-05:00,2618.7966,2635.2258,2618.7966,2634.9214,,2594.533318932646,
2012-02-24T00:30:00-05:00,2635.4993,2642.5154,2627.8783,2633.4208,,2598.2368885581086,
2012-02-24T01:30:00-05:00,2633.4713,2647.6565,2633.2904,2647.6365,,2602.941613457336,
2012-02-26T20:30:00-05:00,2659.9711,2674.8654,2659.9711,2672.4115,,2609.557793128066,
2012-02-26T21:30:00-05:00,2671.9513,2675.9936,2658.2733,2675.657,,2615.8529556872977,
2012-02-26T22:30:00-05:00,2676.1507,2676.1507,2675.7895,2675.9571,,2621.577159907555,
2012-02-26T23:30:00-05:00,2676.3045,2685.8701,2676.3045,2680.9424,,2627.230992297312,
2012-02-27T00:30:00-05:00,2681.1387,2693.7434,2676.206,2676.8617,,2631.9577263642345,
2012-02-27T01:30:00-05:00,2678.1283,2680.6441,2656.6867,2656.8893,,2634.3321619485932,
2012-02-27T20:30:00-05:00,2652.4195,2670.4449,2652.1765,2670.2926,,2637.756965572537,
2012-02-27T21:30:00-05:00,2670.2286,2671.7369,2644.1614,2649.117,,2638.838873613248,
2012-02-27T22:30:00-05:00,2649.0506,2649.0506,2648.698,2648.7383,,2639.781676126272,
2012-02-27T23:30:00-05:00,2648.6058,2651.1071,2641.4589,2648.8164,,2640.642126019008,
2012-02-28T00:30:00-05:00,2648.694,2668.4714,2647.0464,2665.4826,,2643.0078854457693,
2012-02-28T01:30:00-05:00,2665.1965,2670.6424,2660.2022,2662.5824,,2644.8721249271243,
2012-02-28T20:30:00-05:00,2655.2249,2658.0817,2634.261,2655.9024,,2645.922627315017,
2012-02-28T21:30:00-05:00,2655.8135,2666.5578,2646.9747,2647.4257,,2646.065777094539,
2012-02-28T22:30:00-05:00,2647.2079,2647.4211,2647.2079,2647.2619,,2646.179693561726,
2012-02-28T23:30:00-05:00,2647.2946,2654.6746,2646.4218,2649.5197,,2646.49778941299,
2012-02-29T00:30:00-05:00,2649.7058,2652.3705,2639.501,2642.7551,,2646.1413428022292,
2012-02-29T01:30:00-05:00,2642.9857,2642.9857,2631.7839,2633.8451,,2644.97027205916,
2012-02-29T20:30:00-05:00,2622.581,2644.7633,2622.581,2634.3576,,2643.9595413868587,
2012-02-29T21:30:00-05:00,2634.2542,2642.0275,2628.4637,2640.9801,,2643.6757850643007,
2012-02-29T22:30:00-05:00,2640.987,2641.4238,2640.987,2641.2145,,2643.4413769629386,
2012-02-29T23:30:00-05:00,2641.3395,2643.5915,2635.2265,2635.4635,,2642.6815791569443,
2012-03-01T00:30:00-05:00,2634.7141,2647.6679,2633.9925,2639.0724,,2642.337847808664,
2012-03-01T01:30:00-05:00,2639.4097,2639.4097,2628.6578,2633.7423,,2641.5192242078388,
2012-03-01T20:30:00-05:00,2639.5894,2663.112,2639.5894,2658.1272,,2643.1009361880447,
2012-03-01T21:30:00-05:00,2657.8935,2661.5883,2647.8318,2661.2935,,2644.833561312993,
2012-03-01T22:30:00-05:00,2661.1755,2661.1755,2661.0959,2661.1219,,2646.3848316641365,
2012-03-01T23:30:00-05:00,2661.4323,2670.4029,2661.2256,2666.4949,,2648.300076267552,
2012-03-02T00:30:00-05:00,2666.7096,2675.8529,2661.6102,2671.2988,,2650.4904309087374,
2012-03-02T01:30:00-05:00,2671.0946,2679.8506,2668.5635,2679.229,,2653.2274374888575,
2012-03-04T20:30:00-05:00,2689.6687,2694.6122,2684.3622,2688.63,,2656.599110108966,
2012-03-04T21:30:00-05:00,2688.6533,2691.1042,2679.0989,2681.5413,,2658.9745567652553,
2012-03-04T22:30:00-05:00,2681.5089,2681.5192,2681.3153,2681.5072,,2661.120522787612,
2012-03-04T23:30:00-05:00,2681.658,2681.658,2669.7889,2673.1007,,2662.2614920459346,
2012-03-05T00:30:00-05:00,2673.3522,2677.537,2664.6721,2673.4937,,2663.331226136798,
2012-03-05T01:30:00-05:00,2673.2181,2673.5772,2660.9552,2663.177,,2663.316537933293,
2012-03-05T20:30:00-05:00,2654.4946,2657.357,2627.57,2630.3664,,2660.178429558694,
2012-03-05T21:30:00-05:00,2630.1349,2630.9766,2615.68,2629.8587,,2657.2908362673897,
2012-03-05T22:30:00-05:00,2630.2589,2630.2589,2629.9118,2629.9118,,2654.683309003829,
2012-03-05T23:30:00-05:00,2629.3741,2629.3741,2616.14,2618.108,,2651.1999462415597,
2012-03-06T00:30:00-05:00,2618.1467,2636.4728,2618.108,2623.7888,,2648.5893608852207,
2012-03-06T01:30:00-05:00,2623.7923,2625.1122,2617.5698,2621.4046,,2646.000336039009,
2012-03-06T20:30:00-05:00,2595.8797,2613.4898,2595.0671,2606.8555,,2642.2722564162464,
2012-03-06T21:30:00-05:00,2606.403,2628.3912,2606.3647,2624.9551,,2640.623003424223,
2012-03-06T22:30:00-05:00,2625.0183,2625.0183,2624.749,2624.749,,2639.111193574297,
2012-03-06T23:30:00-05:00,2624.8445,2625.6163,2618.0724,2621.2773,,2637.412727519602,
2012-03-07T00:30:00-05:00,2621.0381,2628.5543,2609.829,2613.1661,,2635.1035248986873,
2012-03-07T01:30:00-05:00,2613.1956,2613.1956,2600.3035,2603.6129,,2632.104417765479,
2012-03-07T20:30:00-05:00,2615.2532,2627.9082,2614.1569,2621.8533,,2631.1281208354335,
2012-03-07T21:30:00-05:00,2622.0067,2644.577,2621.6528,2639.1425,,2631.8913950415827,
2012-03-07T22:30:00-05:00,2639.458,2639.6344,2639.458,2639.5088,,2632.6168621804795,
2012-03-07T23:30:00-05:00,2639.2591,2643.2821,2635.8579,2640.7455,,2633.391018163291,
2012-03-08T00:30:00-05:00,2640.4791,2645.8792,2628.3885,2631.4202,,2633.2033211953585,
2012-03-08T01:30:00-05:00,2631.1093,2636.1228,2625.101,2636.1056,,2633.4797287005626,
2012-03-08T20:30:00-05:00,2644.5075,2653.0636,2631.4572,2633.0628,,2633.440021205271,
2012-03-08T21:30:00-05:00,2633.2557,2654.3414,2633.1584,2651.6133,,2635.170809661912,
2012-03-08T22:30:00-05:00,2651.2565,2651.6325,2651.2565,2651.5874,,2636.7342944560155,
2012-03-08T23:30:00-05:00,2651.7857,2658.2461,2651.7857,2657.0828,,2638.6722473649666,
2012-03-09T00:30:00-05:00,2657.1239,2658.2225,2646.7529,2657.6005,,2640.4749380921126,
2012-03-09T01:30:00-05:00,2657.5779,2664.4143,2655.2205,2664.0525,,2642.720420178578,
2012-03-11T21:30:00-04:00,2663.3028,2666.4115,2650.4252,2657.0563,,2644.0857420663324,
2012-03-11T22:30:00-04:00,2656.8231,2664.7975,2650.2323,2651.5822,,2644.7996904409674,
2012-03-11T23:30:00-04:00,2651.8107,2651.8107,2651.6415,2651.722,,2645.458958018018,
2012-03-12T00:30:00-04:00,2652.0036,2652.4401,2645.1309,2649.2224,,2645.8173810639214,
2012-03-12T01:30:00-04:00,2649.5599,2649.5599,2636.5067,2643.2645,,2645.574249534024,
2012-03-12T02:30:00-04:00,2643.2065,2654.9417,2643.1964,2654.4813,,2646.4225400545934,
2012-03-12T21:30:00-04:00,2653.4435,2661.8882,2649.619,2660.0479,,2647.7201933827273,
2012-03-12T22:30:00-04:00,2660.2563,2673.5077,2659.7139,2665.8488,,2649.446727346277,
2012-03-12T23:30:00-04:00,2665.826,2665.826,2665.6169,2665.6306,,2650.9880485513936,
2012-03-13T00:30:00-04:00,2665.5869,2668.0632,2660.0789,2660.2645,,2651.8715201179275,
2012-03-13T01:30:00-04:00,2660.3312,2676.2273,2660.3312,2676.0013,,2654.1695943924105,
2012-03-13T02:30:00-04:00,2675.9549,2681.2932,2673.944,2681.0465,,2656.7292996883716,
2012-03-13T21:30:00-04:00,2695.4567,2699.6499,2689.3129,2698.7775,,2660.733890194241,
2012-03-13T22:30:00-04:00,2699.1524,2704.9287,2695.6067,2704.2345,,2664.8768054138372,
2012-03-13T23:30:00-04:00,2704.4215,2704.4215,2703.5571,2703.6568,,2668.570138231567,
2012-03-14T00:30:00-04:00,2704.3139,2705.5626,2697.8864,2698.1987,,2671.391906019037,
2012-03-14T01:30:00-04:00,2698.1221,2698.1356,2617.5573,2632.9064,,2667.72661973151,
