time,open,high,low,close
2017-11-05T20:30:00-05:00,4407.1632,4408.2776,4399.24,4401.4091
2017-11-05T20:35:00-05:00,4401.5131,4406.8423,4401.5131,4406.8423
2017-11-05T20:40:00-05:00,4407.031,4410.7022,4405.518,4405.518
2017-11-05T20:45:00-05:00,4405.7362,4405.7362,4400.5507,4400.5507
2017-11-05T20:50:00-05:00,4400.5319,4400.6156,4397.1098,4397.1098
2017-11-05T20:55:00-05:00,4396.6367,4396.6535,4391.1858,4394.2987
2017-11-05T21:00:00-05:00,4394.4586,4398.7044,4394.4586,4398.534
2017-11-05T21:05:00-05:00,4398.9605,4400.3452,4398.2761,4398.4667
2017-11-05T21:10:00-05:00,4398.4289,4398.4612,4394.296,4394.296
2017-11-05T21:15:00-05:00,4394.0913,4394.3832,4392.9617,4393.7441
2017-11-05T21:20:00-05:00,4394.2121,4399.0424,4394.0192,4399.0424
2017-11-05T21:25:00-05:00,4399.1464,4402.089,4398.8712,4401.6598
2017-11-05T21:30:00-05:00,4401.8671,4403.1241,4401.3898,4402.0833
2017-11-05T21:35:00-05:00,4401.8274,4401.8274,4400.5002,4400.6484
2017-11-05T21:40:00-05:00,4400.9551,4400.9551,4397.4359,4398.0593
2017-11-05T21:45:00-05:00,4397.8893,4398.1689,4395.5704,4397.0659
2017-11-05T21:50:00-05:00,4397.8806,4400.5749,4397.6679,4400.5749
2017-11-05T21:55:00-05:00,4400.2794,4401.207,4399.6883,4399.9587
2017-11-05T22:00:00-05:00,4399.9542,4400.2868,4399.2645,4400.2868
2017-11-05T22:05:00-05:00,4400.8606,4404.1543,4400.6534,4403.7487
2017-11-05T22:10:00-05:00,4403.9962,4406.6795,4403.7501,4406.1603
2017-11-05T22:15:00-05:00,4406.656,4407.2522,4405.8378,4406.2443
2017-11-05T22:20:00-05:00,4405.7883,4407.1227,4405.38,4407.1227
2017-11-05T22:25:00-05:00,4406.9237,4409.3524,4406.787,4409.3034
2017-11-05T22:30:00-05:00,4409.5807,4409.5807,4409.4246,4409.4246
2017-11-06T00:00:00-05:00,4410.7061,4412.7162,4410.7061,4411.93
2017-11-06T00:05:00-05:00,4412.3852,4417.1552,4411.981,4417.1479
2017-11-06T00:10:00-05:00,4417.5345,4422.6915,4417.2912,4422.4013
2017-11-06T00:15:00-05:00,4421.6252,4423.0489,4420.3656,4420.8631
2017-11-06T00:20:00-05:00,4421.0322,4421.7492,4420.4641,4421.3423
2017-11-06T00:25:00-05:00,4421.103,4423.6255,4421.103,4423.28
2017-11-06T00:30:00-05:00,4423.2758,4423.8545,4421.606,4421.9025
2017-11-06T00:35:00-05:00,4421.6897,4422.0436,4421.1758,4421.3686
2017-11-06T00:40:00-05:00,4421.34,4426.8519,4421.3213,4426.4171
2017-11-06T00:45:00-05:00,4426.0538,4430.2159,4425.8317,4430.2159
2017-11-06T00:50:00-05:00,4430.2285,4434.8891,4430.2285,4433.752
2017-11-06T00:55:00-05:00,4433.1808,4433.2222,4429.9314,4430.6613
2017-11-06T01:00:00-05:00,4430.3659,4433.9157,4430.3626,4433.9157
2017-11-06T01:05:00-05:00,4433.9901,4438.8624,4433.9901,4438.8624
2017-11-06T01:10:00-05:00,4438.8139,4439.6531,4438.6318,4439.5736
2017-11-06T01:15:00-05:00,4439.7327,4442.7952,4439.5699,4442.7952
2017-11-06T01:20:00-05:00,4442.8314,4444.1452,4441.6228,4441.6352
2017-11-06T01:25:00-05:00,4441.3845,4441.3845,4434.537,4435.2713
2017-11-06T01:30:00-05:00,4435.1686,4436.4766,4431.6594,4431.9448
2017-11-06T01:35:00-05:00,4432.2289,4435.1848,4431.1939,4435.1848
2017-11-06T01:40:00-05:00,4435.5125,4435.6781,4434.0141,4434.4965
