time,open,high,low,close,Volume
2012-01-03T20:30:00-05:00,8990.463,9025.66,8920.466,8922.502,204612784
2012-01-03T21:30:00-05:00,8922.164,8934.583,8835.954,8842.894,101423683
2012-01-03T22:30:00-05:00,8843.269,8843.269,8841.495,8842.748,238344
2012-01-03T23:30:00-05:00,8840.012,8855.353,8804.388,8814.069,43188790
2012-01-04T00:30:00-05:00,8811.503,8851.025,8756.228,8766.682,105211657
2012-01-04T01:30:00-05:00,8768.754,8773.197,8695.199,8695.987,77222575
2012-01-04T20:30:00-05:00,8644.599,8712.871,8615.978,8636.9,148355887
2012-01-04T21:30:00-05:00,8637.851,8743.405,8611.783,8700.189,133530495
2012-01-04T22:30:00-05:00,8705.133,8705.133,8703.665,8703.665,92543
2012-01-04T23:30:00-05:00,8705,8707.335,8679.182,8692.274,30844234
2012-01-05T00:30:00-05:00,8693.869,8693.869,8570.225,8570.225,132139363
2012-01-05T01:30:00-05:00,8574.437,8622.488,8568.075,8600.259,89331650
2012-01-05T20:30:00-05:00,8604.524,8643.232,8527.865,8540.591,125934794
2012-01-05T21:30:00-05:00,8542.432,8590.121,8513.076,8558.474,104950879
2012-01-05T22:30:00-05:00,8556.837,8556.837,8555.667,8555.667,235923
2012-01-05T23:30:00-05:00,8554.766,8555.246,8493.433,8495.555,46534914
2012-01-06T00:30:00-05:00,8491.751,8619.793,8486.576,8596.544,135072640
2012-01-06T01:30:00-05:00,8597.755,8639.088,8594.382,8634.418,84727902
2012-01-08T20:30:00-05:00,8627.487,8654.011,8532.951,8645.198,158781488
2012-01-08T21:30:00-05:00,8644.501,8855.458,8644.501,8767.657,271592488
2012-01-08T22:30:00-05:00,8769.381,8771.175,8769.381,8771,529873
2012-01-08T23:30:00-05:00,8772.234,8790.534,8752.583,8790.5,52858240
2012-01-09T00:30:00-05:00,8789.071,8873.604,8776.16,8868.09,158174339
2012-01-09T01:30:00-05:00,8870.844,8946.185,8870.844,8946.085,138256009
2012-01-09T20:30:00-05:00,8916.975,9025.372,8910.471,9005.109,302854215
2012-01-09T21:30:00-05:00,9004.92,9107.728,9003.063,9101.117,228116673
2012-01-09T22:30:00-05:00,9101.067,9101.622,9100.856,9100.856,814511
2012-01-09T23:30:00-05:00,9100.82,9212.984,9100.82,9210.029,138082919
2012-01-10T00:30:00-05:00,9213.595,9290.286,9194.156,9270.445,317146004
2012-01-10T01:30:00-05:00,9268.761,9281.245,9229.358,9281.245,132972190
2012-01-10T20:30:00-05:00,9259.966,9312.056,9214.4,9234.945,349224392
2012-01-10T21:30:00-05:00,9233.713,9277.087,9224.894,9236.234,170639536
2012-01-10T22:30:00-05:00,9235.166,9235.166,9232.643,9233.481,366272
2012-01-10T23:30:00-05:00,9233.644,9233.644,9186.155,9194.299,80698563
2012-01-11T00:30:00-05:00,9193.792,9282.266,9189.712,9267.422,143033326
2012-01-11T01:30:00-05:00,9268.313,9294.43,9238.688,9239.213,105028748
2012-01-11T20:30:00-05:00,9177.72,9343.935,9177.72,9292.331,253821176
2012-01-11T21:30:00-05:00,9294.253,9294.253,9193.204,9219.217,158529748
2012-01-11T22:30:00-05:00,9218.259,9219.949,9218.259,9219.819,466851
2012-01-11T23:30:00-05:00,9217.372,9258.728,9208.264,9258.292,52616518
2012-01-12T00:30:00-05:00,9257.06,9281.246,9226.171,9235.757,124836735
2012-01-12T01:30:00-05:00,9234.518,9250.283,9200.019,9200.926,79795818
2012-01-12T20:30:00-05:00,9240.789,9258.307,9156.967,9186.918,146669013
2012-01-12T21:30:00-05:00,9180.345,9185.035,9008.539,9010.342,192371042
2012-01-12T22:30:00-05:00,9009.49,9009.49,9006.966,9006.966,645128
2012-01-12T23:30:00-05:00,9005.458,9010.896,8951.777,9010.781,68325016
2012-01-13T00:30:00-05:00,9011.46,9093.272,8994.904,9093.272,116565739
2012-01-13T01:30:00-05:00,9092.788,9118.253,9028.624,9030.588,87887234
2012-01-15T20:30:00-05:00,8936.773,9024.199,8921.953,8971.567,161626012
2012-01-15T21:30:00-05:00,8969.933,9001.674,8931.785,8971.214,99181211
2012-01-15T22:30:00-05:00,8972.064,8973.133,8972.064,8972.653,141806
2012-01-15T23:30:00-05:00,8975.384,8976.005,8926.105,8937.365,34952223
2012-01-16T00:30:00-05:00,8933.554,8940.986,8881.932,8891.699,104437088
2012-01-16T01:30:00-05:00,8886.552,8889.4,8824.916,8827.474,97193707
2012-01-16T20:30:00-05:00,8861.525,8906.917,8784.485,8792.385,152459596
2012-01-16T21:30:00-05:00,8793.822,8941.59,8764.967,8941.455,139491293
2012-01-16T22:30:00-05:00,8942.84,8946.831,8942.84,8946.775,953953
2012-01-16T23:30:00-05:00,8946.979,9069.348,8946.979,9068.541,144758544
2012-01-17T00:30:00-05:00,9067.873,9305.422,9067.853,9250.472,372996208
2012-01-17T01:30:00-05:00,9250.594,9281.647,9230.902,9264.09,126531709
2012-01-17T20:30:00-05:00,9325.055,9397.914,9231.19,9276.287,478038389
2012-01-17T21:30:00-05:00,9272.245,9329.898,9241.559,9276.083,165672397
2012-01-17T22:30:00-05:00,9274.452,9276.617,9274.452,9276.617,451475
2012-01-17T23:30:00-05:00,9274.063,9282.654,9221.787,9256.697,60084423
2012-01-18T00:30:00-05:00,9256.265,9271.614,9120.712,9140.285,172772102
2012-01-18T01:30:00-05:00,9141.166,9177.704,9085.948,9115.269,98585327
2012-01-18T20:30:00-05:00,9125.81,9317.548,9078.984,9292.252,275022566
2012-01-18T21:30:00-05:00,9298.588,9363.051,9214.17,9262.423,215483898
2012-01-18T22:30:00-05:00,9262.839,9267.91,9262.839,9267.91,761527
2012-01-18T23:30:00-05:00,9267.91,9284.221,9171.708,9183.479,70807318
2012-01-19T00:30:00-05:00,9183.92,9303.94,9183.898,9302.224,188872407
2012-01-19T01:30:00-05:00,9302.698,9333.278,9284.832,9300.217,156733157
2012-01-19T20:30:00-05:00,9359.239,9395.12,9259.018,9388.349,319752018
2012-01-19T21:30:00-05:00,9389.355,9399.08,9309.606,9371.899,161402485
2012-01-19T22:30:00-05:00,9372.849,9374.197,9372.849,9374.061,207580
2012-01-19T23:30:00-05:00,9374.172,9429.356,9368.503,9422.639,77159913
2012-01-20T00:30:00-05:00,9421.549,9475.834,9418.132,9475.834,238778535
2012-01-20T01:30:00-05:00,9474.582,9502.707,9465.035,9466.144,151278411
2012-01-29T20:30:00-05:00,9465.015,9465.015,9294.398,9366.176,235815531
2012-01-29T21:30:00-05:00,9366.205,9434.276,9317.906,9406.156,122311129
2012-01-29T22:30:00-05:00,9406.096,9407.616,9406.021,9406.021,160830
2012-01-29T23:30:00-05:00,9406.912,9408.372,9356.086,9364.58,42915287
2012-01-30T00:30:00-05:00,9363.04,9379.486,9287.195,9289.258,129267475
2012-01-30T01:30:00-05:00,9289.536,9309.814,9274.852,9274.852,83753661
2012-01-30T20:30:00-05:00,9303.562,9323.898,9215.163,9240.821,149016873
2012-01-30T21:30:00-05:00,9239.345,9318.132,9239.345,9289.078,95673095
2012-01-30T22:30:00-05:00,9288.116,9291.741,9288.116,9291.741,151985
2012-01-30T23:30:00-05:00,9291.143,9291.143,9235.364,9238.828,36482327
2012-01-31T00:30:00-05:00,9236.638,9301.071,9227.475,9293.947,78111295
2012-01-31T01:30:00-05:00,9293.054,9303.649,9263.952,9303.649,44912437
2012-01-31T20:30:00-05:00,9267.388,9403.366,9240.29,9383.449,142691473
2012-01-31T21:30:00-05:00,9383.086,9399.511,9265.371,9269.384,109797781
2012-01-31T22:30:00-05:00,9269.819,9269.819,9266.602,9267.001,411563
2012-01-31T23:30:00-05:00,9267.001,9272.145,9233.705,9236.919,40843051
2012-02-01T00:30:00-05:00,9236.151,9303.126,9206.496,9208.87,112119201
2012-02-01T01:30:00-05:00,9210.199,9219.039,9173.069,9193.388,92250469
2012-02-01T20:30:00-05:00,9230.727,9280.754,9174.719,9269.971,137611706
2012-02-01T21:30:00-05:00,9271.963,9271.963,9190.243,9217.282,93723453
2012-02-01T22:30:00-05:00,9217.368,9218.157,9217.368,9218.157,127797
2012-02-01T23:30:00-05:00,9218.818,9264.516,9210.766,9261.076,38315743
2012-02-02T00:30:00-05:00,9261.988,9339.393,9239.584,9338.167,154403902
2012-02-02T01:30:00-05:00,9337.699,9382.127,9324.353,9382.127,127684865
2012-02-02T20:30:00-05:00,9338.364,9369.917,9309.708,9346.355,158163558
2012-02-02T21:30:00-05:00,9346.072,9362.555,9292.781,9332.551,97011562
2012-02-02T22:30:00-05:00,9333.724,9336.246,9333.724,9336.246,508511
2012-02-02T23:30:00-05:00,9337.887,9401.386,9329.455,9394.204,55214184
2012-02-03T00:30:00-05:00,9392.691,9472.023,9378.644,9469.062,208853063
2012-02-03T01:30:00-05:00,9469.615,9469.957,9432.642,9436.992,89524049
2012-02-05T20:30:00-05:00,9451.408,9500.122,9428.019,9463.465,177481288
2012-02-05T21:30:00-05:00,9466.475,9513.751,9436.153,9510.766,121747616
2012-02-05T22:30:00-05:00,9510.067,9511.691,9510.067,9511.691,797636
2012-02-05T23:30:00-05:00,9512.876,9526.126,9477.088,9482.153,66121731
2012-02-06T00:30:00-05:00,9484.043,9488.507,9404.486,9415.477,159475067
2012-02-06T01:30:00-05:00,9415.69,9460.835,9410.738,9448.642,74202643
2012-02-06T20:30:00-05:00,9384.494,9391.094,9298.401,9299.051,188737452
2012-02-06T21:30:00-05:00,9298.803,9315.601,9222.867,9230.058,128210257
2012-02-06T22:30:00-05:00,9229.899,9229.899,9227.508,9228.566,428795
2012-02-06T23:30:00-05:00,9224.548,9254.718,9213.197,9243.727,37479635
2012-02-07T00:30:00-05:00,9243.614,9274.237,9207.038,9233.446,94738991
2012-02-07T01:30:00-05:00,9233.847,9297.553,9233.797,9266.714,83528523
2012-02-07T20:30:00-05:00,9256.839,9315.782,9236.155,9265.454,112981377
2012-02-07T21:30:00-05:00,9264.76,9333.812,9252.48,9328.687,77099165
2012-02-07T22:30:00-05:00,9328.316,9328.423,9327.071,9327.139,290758
2012-02-07T23:30:00-05:00,9333.357,9353.564,9308.314,9353.564,48942224
2012-02-08T00:30:00-05:00,9353.656,9604.135,9353.656,9548.395,389755774
2012-02-08T01:30:00-05:00,9548.064,9576.349,9548.064,9557.575,140059948
2012-02-08T20:30:00-05:00,9545.396,9600.266,9493.929,9544.346,258594334
2012-02-08T21:30:00-05:00,9543.981,9625.206,9543.353,9559.511,203352218
2012-02-08T22:30:00-05:00,9560.891,9561.59,9560.891,9561.429,714697
2012-02-08T23:30:00-05:00,9561.851,9590.51,9554.098,9590.29,69922688
2012-02-09T00:30:00-05:00,9591.814,9629.797,9577.51,9591.479,196585433
2012-02-09T01:30:00-05:00,9589.72,9590.322,9545.579,9560.727,116669442
2012-02-09T20:30:00-05:00,9542.754,9645.095,9542.219,9618.507,322895544
2012-02-09T21:30:00-05:00,9618.117,9699.282,9595.542,9644.439,222298945
2012-02-09T22:30:00-05:00,9644.716,9644.716,9641.697,9642.388,395000
2012-02-09T23:30:00-05:00,9640.945,9652.814,9627.919,9651.718,61511084
2012-02-10T00:30:00-05:00,9651.417,9660.128,9542.261,9564.124,219423682
2012-02-10T01:30:00-05:00,9565.255,9602.388,9565.127,9590.954,79126117
2012-02-12T20:30:00-05:00,9449.278,9548.521,9420.397,9534.658,218430461
2012-02-12T21:30:00-05:00,9536.347,9625.35,9534.938,9597.107,149109604
2012-02-12T22:30:00-05:00,9597.009,9603.805,9595.549,9603.805,365654
2012-02-12T23:30:00-05:00,9601.727,9669.656,9601.727,9665.726,89296436
2012-02-13T00:30:00-05:00,9665.565,9666.401,9568.706,9577.372,127264569
2012-02-13T01:30:00-05:00,9579.283,9585.076,9551.511,9585.076,81032802
2012-02-13T20:30:00-05:00,9570.234,9597.078,9478.593,9490.172,173986217
2012-02-13T21:30:00-05:00,9493.859,9574.705,9492.563,9508.368,124094213
2012-02-13T22:30:00-05:00,9507.692,9511.282,9507.692,9511.282,290077
2012-02-13T23:30:00-05:00,9510.808,9517.651,9489.452,9501.108,50595087
2012-02-14T00:30:00-05:00,9500.316,9556.721,9500.316,9533.386,101585292
2012-02-14T01:30:00-05:00,9533.351,9548.058,9510.72,9543.775,70959252
2012-02-14T20:30:00-05:00,9524.592,9609.173,9515.79,9607.132,173258931
2012-02-14T21:30:00-05:00,9608.084,9680.363,9594.592,9677.891,223663394
2012-02-14T22:30:00-05:00,9676.95,9677.677,9676.95,9677.677,719390
2012-02-14T23:30:00-05:00,9677.952,9724.001,9677.952,9694.961,115659533
2012-02-15T00:30:00-05:00,9695.523,9696.443,9640.507,9654.898,162444290
2012-02-15T01:30:00-05:00,9657.819,9673.439,9646.883,9673.439,99955299
2012-02-15T20:30:00-05:00,9639.094,9727.029,9626.416,9675.69,289662280
2012-02-15T21:30:00-05:00,9670.696,9697.647,9656.619,9658.065,122999006
2012-02-15T22:30:00-05:00,9658.625,9658.625,9657.328,9657.503,779861
2012-02-15T23:30:00-05:00,9659.806,9662.727,9587.704,9587.704,126446499
2012-02-16T00:30:00-05:00,9587.597,9619.544,9557.941,9608.311,195643190
2012-02-16T01:30:00-05:00,9608.385,9628.134,9590.13,9622.83,81236929
2012-02-16T20:30:00-05:00,9686.868,9719.53,9617,9625.698,200479143
2012-02-16T21:30:00-05:00,9624.732,9625.141,9553.587,9593.552,127947588
2012-02-16T22:30:00-05:00,9593.069,9593.069,9590.05,9590.05,402668
2012-02-16T23:30:00-05:00,9590.327,9609.778,9569.04,9609.778,38024470
2012-02-17T00:30:00-05:00,9617.111,9654.203,9603.126,9634.424,111238739
2012-02-17T01:30:00-05:00,9635.179,9636.4,9605.059,9615.339,93991608
2012-02-19T20:30:00-05:00,9751.973,9753.68,9675.855,9717.494,300314238
2012-02-19T21:30:00-05:00,9717.059,9755.398,9689.59,9701.017,176422851
2012-02-19T22:30:00-05:00,9700.889,9700.889,9700.673,9700.794,269175
2012-02-19T23:30:00-05:00,9700.762,9701.221,9685.368,9685.368,66440721
2012-02-20T00:30:00-05:00,9687.971,9687.971,9640.001,9643.826,123515384
2012-02-20T01:30:00-05:00,9643.158,9651.117,9616.649,9616.649,81906585
2012-02-20T20:30:00-05:00,9631.124,9675.561,9611.363,9636.949,117710792
2012-02-20T21:30:00-05:00,9636.73,9637.233,9539.826,9594.798,162396261
2012-02-20T22:30:00-05:00,9595.605,9595.605,9595.017,9595.017,382695
2012-02-20T23:30:00-05:00,9595.272,9613.475,9560.97,9603.053,39194281
2012-02-21T00:30:00-05:00,9602.587,9666.125,9592.836,9645.617,137559759
2012-02-21T01:30:00-05:00,9643.662,9695.87,9628.433,9695.87,119604364
2012-02-21T20:30:00-05:00,9712.823,9787.354,9701.562,9767.077,302293144
2012-02-21T21:30:00-05:00,9769.674,9818.263,9737.554,9817.357,221382752
2012-02-21T22:30:00-05:00,9818.388,9819.481,9817.969,9819.256,1145707
2012-02-21T23:30:00-05:00,9820.092,9865.768,9820.092,9848.574,166781600
2012-02-22T00:30:00-05:00,9849.531,9849.531,9804.605,9813.171,206101032
2012-02-22T01:30:00-05:00,9814.637,9862.535,9812.91,9862.535,163525107
2012-02-22T20:30:00-05:00,9846.214,9938.813,9840.054,9929.603,363054545
2012-02-22T21:30:00-05:00,9927.894,9958.748,9884.306,9884.306,308042669
2012-02-22T22:30:00-05:00,9884.022,9884.996,9884.022,9884.996,1297894
