time,open,high,low,close
2019-06-30T21:30:00-04:00,4084.3299,4089.4423,4072.3522,4075.5322
2019-06-30T21:35:00-04:00,4075.3424,4075.3424,4063.0225,4067.1545
2019-06-30T21:40:00-04:00,4067.0379,4078.0248,4066.4716,4076.1342
2019-06-30T21:45:00-04:00,4076.5222,4081.4993,4076.5222,4081.4993
2019-06-30T21:50:00-04:00,4082.1073,4096.2911,4082.1073,4092.5232
2019-06-30T21:55:00-04:00,4093.6978,4094.4212,4082.0066,4084.0948
2019-06-30T22:00:00-04:00,4084.5173,4094.3459,4084.5173,4094.3459
2019-06-30T22:05:00-04:00,4094.119,4096.7292,4088.1525,4096.7292
2019-06-30T22:10:00-04:00,4097.2202,4106.4967,4097.2202,4106.3217
2019-06-30T22:15:00-04:00,4108.0261,4108.7573,4105.2266,4108.7573
2019-06-30T22:20:00-04:00,4109.6022,4112.6835,4107.1661,4107.1661
2019-06-30T22:25:00-04:00,4106.6984,4107.51,4101.8262,4101.8262
2019-06-30T22:30:00-04:00,4101.1657,4101.1657,4098.1504,4098.1504
2019-06-30T22:35:00-04:00,4097.8691,4098.0795,4096.4036,4097.1878
2019-06-30T22:40:00-04:00,4096.4525,4101.4027,4096.0598,4101.4027
2019-06-30T22:45:00-04:00,4101.7441,4103.1406,4101.7441,4103.0437
2019-06-30T22:50:00-04:00,4103.2177,4106.1603,4102.1894,4105.8346
2019-06-30T22:55:00-04:00,4106.1058,4111.6528,4105.4095,4111.6528
2019-06-30T23:00:00-04:00,4112.5535,4114.7043,4110.4838,4114.4302
2019-06-30T23:05:00-04:00,4114.7005,4114.8089,4111.12,4113.0509
2019-06-30T23:10:00-04:00,4113.4267,4115.3259,4113.2835,4115.3259
2019-06-30T23:15:00-04:00,4115.371,4117.4738,4114.096,4114.2949
2019-06-30T23:20:00-04:00,4113.7373,4113.7373,4105.9458,4106.1676
2019-06-30T23:25:00-04:00,4106.7873,4107.4703,4101.7452,4101.7452
2019-06-30T23:30:00-04:00,4100.8325,4101.3183,4100.5309,4101.2894
2019-07-01T01:00:00-04:00,4102.9292,4105.2177,4102.9292,4103.0082
2019-07-01T01:05:00-04:00,4103.0824,4105.2881,4103.0824,4105.2881
2019-07-01T01:10:00-04:00,4104.9821,4106.11,4104.6158,4106.11
2019-07-01T01:15:00-04:00,4106.3788,4107.9474,4106.0625,4107.4069
2019-07-01T01:20:00-04:00,4107.6182,4109.1757,4107.1231,4109.0946
2019-07-01T01:25:00-04:00,4109.0739,4109.0739,4107.3231,4108.4145
2019-07-01T01:30:00-04:00,4108.5795,4108.5795,4103.2244,4103.4594
2019-07-01T01:35:00-04:00,4102.4921,4102.7441,4099.1402,4100.1583
2019-07-01T01:40:00-04:00,4099.949,4102.8033,4099.4853,4102.7119
2019-07-01T01:45:00-04:00,4102.4132,4107.2749,4102.3639,4107.2749
2019-07-01T01:50:00-04:00,4107.3991,4107.9008,4106.1503,4106.5796
2019-07-01T01:55:00-04:00,4106.5352,4107.8217,4105.6382,4107.5603
2019-07-01T02:00:00-04:00,4107.7842,4110.9419,4106.5436,4110.9419
2019-07-01T02:05:00-04:00,4111.1833,4113.7846,4110.9055,4112.5768
2019-07-01T02:10:00-04:00,4112.6901,4116.1909,4112.527,4116.0732
2019-07-01T02:15:00-04:00,4116.3806,4116.3806,4113.4092,4114.7356
2019-07-01T02:20:00-04:00,4114.8794,4116.1497,4114.8794,4115.7492
2019-07-01T02:25:00-04:00,4115.7927,4115.9672,4112.3204,4112.5847
2019-07-01T02:30:00-04:00,4112.7292,4112.757,4109.5334,4109.5913
2019-07-01T02:35:00-04:00,4109.6965,4109.7501,4106.5998,4107.2819
2019-07-01T02:40:00-04:00,4107.389,4109.6391,4107.1581,4109.5917
2019-07-01T02:45:00-04:00,4109.884,4114.3835,4109.6918,4114.1278
2019-07-01T02:50:00-04:00,4114.2315,4116.2872,4114.2315,4116.0533
2019-07-01T02:55:00-04:00,4116.3324,4117.3051,4116.0976,4117.3051
2019-07-01T03:00:00-04:00,4117.9323,4117.9867,4117.9323,4117.9867
2019-07-01T21:30:00-04:00,4105.8143,4108.7413,4099.8649,4108.7413
2019-07-01T21:35:00-04:00,4108.0207,4111.7528,4108.0177,4108.0487
2019-07-01T21:40:00-04:00,4108.5203,4113.9811,4106.4996,4110.4583
2019-07-01T21:45:00-04:00,4111.0258,4113.0672,4108.9101,4113.0672
2019-07-01T21:50:00-04:00,4112.794,4117.519,4111.0601,4117.519
2019-07-01T21:55:00-04:00,4117.2275,4118.5863,4115.189,4115.189
2019-07-01T22:00:00-04:00,4114.7135,4114.802,4111.92,4111.92
2019-07-01T22:05:00-04:00,4112.2369,4112.3649,4108.1874,4110.631
2019-07-01T22:10:00-04:00,4110.6915,4110.8205,4105.3341,4105.3341
2019-07-01T22:15:00-04:00,4105.1049,4108.5743,4104.3015,4108.1616
2019-07-01T22:20:00-04:00,4108.7129,4114.0044,4108.6204,4113.742
2019-07-01T22:25:00-04:00,4113.797,4114.3611,4111.8436,4113.2588
2019-07-01T22:30:00-04:00,4113.8256,4118.8929,4113.4936,4117.0253
2019-07-01T22:35:00-04:00,4117.373,4119.0743,4115.8649,4115.9496
2019-07-01T22:40:00-04:00,4116.4641,4116.4641,4113.3744,4114.2441
2019-07-01T22:45:00-04:00,4114.4252,4116.6718,4114.3491,4116.3654
2019-07-01T22:50:00-04:00,4116.3739,4116.6102,4112.0357,4112.1293
2019-07-01T22:55:00-04:00,4112.3492,4114.7498,4112.3492,4113.1019
2019-07-01T23:00:00-04:00,4113.4508,4113.4508,4112.1595,4113.1233
2019-07-01T23:05:00-04:00,4113.1681,4113.4377,4110.2414,4110.2414
2019-07-01T23:10:00-04:00,4110.5337,4110.5337,4108.7335,4109.172
2019-07-01T23:15:00-04:00,4109.5152,4112.0056,4109.1372,4112.0056
2019-07-01T23:20:00-04:00,4111.7336,4113.1284,4111.6472,4112.8885
2019-07-01T23:25:00-04:00,4112.9507,4115.321,4112.9507,4114.9943
2019-07-01T23:30:00-04:00,4115.0168,4115.0168,4114.5388,4114.5388
2019-07-02T01:00:00-04:00,4117.1759,4117.1759,4114.0704,4114.6211
2019-07-02T01:05:00-04:00,4114.7235,4115.6891,4112.3064,4112.9327
2019-07-02T01:10:00-04:00,4112.4483,4113.3632,4111.3876,4111.3876
2019-07-02T01:15:00-04:00,4110.9118,4110.9118,4108.7189,4108.8415
2019-07-02T01:20:00-04:00,4108.5742,4108.8729,4104.9647,4104.9647
2019-07-02T01:25:00-04:00,4104.3455,4104.3455,4102.3387,4103.3133
2019-07-02T01:30:00-04:00,4103.0427,4103.0427,4100.8504,4102.3693
2019-07-02T01:35:00-04:00,4102.5033,4105.7058,4102.5033,4105.6323
2019-07-02T01:40:00-04:00,4105.4403,4107.0426,4105.2149,4106.2865
2019-07-02T01:45:00-04:00,4106.4211,4106.5897,4104.9707,4105.547
2019-07-02T01:50:00-04:00,4105.6969,4106.9577,4105.5577,4106.4642
2019-07-02T01:55:00-04:00,4106.843,4106.843,4103.4528,4103.4528
2019-07-02T02:00:00-04:00,4103.7055,4103.7055,4101.8173,4101.8173
2019-07-02T02:05:00-04:00,4101.799,4105.6596,4101.799,4105.5472
2019-07-02T02:10:00-04:00,4105.9883,4110.9011,4105.9883,4110.1588
2019-07-02T02:15:00-04:00,4110.3477,4111.1339,4109.7324,4110.483
2019-07-02T02:20:00-04:00,4110.0839,4110.6078,4109.1208,4109.9871
2019-07-02T02:25:00-04:00,4110.113,4116.473,4110.113,4116.4236
2019-07-02T02:30:00-04:00,4116.6916,4122.2722,4116.4301,4121.3784
2019-07-02T02:35:00-04:00,4121.5243,4121.6957,4117.9896,4117.9896
2019-07-02T02:40:00-04:00,4118.1643,4118.1935,4116.4034,4118.1519
2019-07-02T02:45:00-04:00,4118.0318,4118.0746,4113.7568,4114.1843
2019-07-02T02:50:00-04:00,4114.3965,4115.7282,4114.2557,4115.4711
2019-07-02T02:55:00-04:00,4115.3919,4116.1373,4114.9094,4116.1373
2019-07-02T03:00:00-04:00,4116.1058,4116.1073,4116.0522,4116.0522
2019-07-02T21:30:00-04:00,4105.7905,4105.7905,4080.3941,4087.202
2019-07-02T21:35:00-04:00,4087.4506,4091.4518,4085.8899,4087.7242
2019-07-02T21:40:00-04:00,4088.0324,4094.6511,4085.1565,4090.0193
2019-07-02T21:45:00-04:00,4090.38,4094.6738,4090.38,4093.1117
2019-07-02T21:50:00-04:00,4092.1078,4092.1078,4083.5153,4085.3217
2019-07-02T21:55:00-04:00,4085.6306,4089.8464,4084.96,4085.3862
2019-07-02T22:00:00-04:00,4084.7487,4085.5095,4079.7933,4079.7933
2019-07-02T22:05:00-04:00,4080.2816,4086.5936,4080.006,4086.5936
2019-07-02T22:10:00-04:00,4086.4191,4088.0806,4086.0208,4087.8119
