time,open,high,low,close
2024-06-30T21:30:00-04:00,3698.7387,3708.2305,3698.7387,3708.2305
2024-06-30T21:35:00-04:00,3708.3472,3708.8987,3697.1431,3697.1431
2024-06-30T21:40:00-04:00,3696.4288,3697.0806,3692.2618,3692.3855
2024-06-30T21:45:00-04:00,3692.5759,3694.1036,3690.0759,3691.3083
2024-06-30T21:50:00-04:00,3691.4892,3699.2992,3691.0386,3695.3688
2024-06-30T21:55:00-04:00,3694.8659,3699.2697,3694.4029,3699.2697
2024-06-30T22:00:00-04:00,3700.0707,3700.4012,3692.0111,3692.7008
2024-06-30T22:05:00-04:00,3692.9211,3694.4166,3689.8293,3691.1101
2024-06-30T22:10:00-04:00,3691.2845,3692.8474,3688.0864,3688.0864
2024-06-30T22:15:00-04:00,3688.1591,3689.5092,3686.7715,3688.9969
2024-06-30T22:20:00-04:00,3689.1606,3689.2009,3684.8264,3685.1435
2024-06-30T22:25:00-04:00,3684.7439,3686.8253,3684.0758,3686.8253
2024-06-30T22:30:00-04:00,3687.086,3687.8697,3686.131,3686.8398
2024-06-30T22:35:00-04:00,3686.8611,3689.0138,3686.5252,3688.2261
2024-06-30T22:40:00-04:00,3688.5483,3693.9002,3688.357,3693.9002
2024-06-30T22:45:00-04:00,3693.7797,3694.0601,3691.94,3693.8459
2024-06-30T22:50:00-04:00,3693.6479,3696.8331,3691.4804,3696.8331
2024-06-30T22:55:00-04:00,3696.9965,3696.9965,3694.5058,3694.7059
2024-06-30T23:00:00-04:00,3694.964,3696.0892,3693.3893,3694.3554
2024-06-30T23:05:00-04:00,3694.4511,3694.8841,3692.0686,3694.5635
2024-06-30T23:10:00-04:00,3694.7602,3701.1808,3694.5968,3699.4938
2024-06-30T23:15:00-04:00,3699.3754,3701.9519,3697.2062,3701.9253
2024-06-30T23:20:00-04:00,3702.0699,3702.8908,3699.628,3699.7606
2024-06-30T23:25:00-04:00,3699.5489,3699.7794,3696.5189,3697.9497
2024-06-30T23:30:00-04:00,3697.6277,3697.8816,3697.6277,3697.8816
2024-07-01T01:00:00-04:00,3697.4349,3703.4323,3694.5168,3702.806
2024-07-01T01:05:00-04:00,3703.2183,3704.9841,3701.7149,3701.8709
2024-07-01T01:10:00-04:00,3702.0197,3704.9458,3700.0373,3704.6597
2024-07-01T01:15:00-04:00,3704.8311,3713.5682,3704.8311,3712.7767
2024-07-01T01:20:00-04:00,3712.4878,3714.2328,3711.4173,3712.7149
