time,open,high,low,close
2021-02-28T20:30:00-05:00,5534.4863,5538.1002,5521.3483,5521.3483
2021-02-28T20:35:00-05:00,5519.6323,5526.4474,5513.7697,5518.5993
2021-02-28T20:40:00-05:00,5519.5917,5524.8993,5506.8034,5506.9068
2021-02-28T20:45:00-05:00,5505.3284,5520.6993,5497.3343,5520.6993
2021-02-28T20:50:00-05:00,5523.3532,5532.9115,5523.3532,5532.9115
2021-02-28T20:55:00-05:00,5533.1915,5548.2063,5533.0312,5544.582
2021-02-28T21:00:00-05:00,5544.3657,5555.6311,5542.6584,5546.4495
2021-02-28T21:05:00-05:00,5545.0935,5557.4581,5541.9732,5557.4581
2021-02-28T21:10:00-05:00,5557.4619,5563.9548,5555.4041,5555.4041
2021-02-28T21:15:00-05:00,5555.707,5556.7634,5552.5528,5555.2525
2021-02-28T21:20:00-05:00,5555.1579,5560.0574,5550.517,5550.517
2021-02-28T21:25:00-05:00,5550.9122,5553.2945,5541.7903,5541.7903
2021-02-28T21:30:00-05:00,5541.6753,5543.0317,5535.4022,5540.4011
2021-02-28T21:35:00-05:00,5540.4605,5551.62,5540.4605,5551.3283
2021-02-28T21:40:00-05:00,5550.5995,5553.2739,5543.2867,5543.2867
2021-02-28T21:45:00-05:00,5542.9518,5545.4709,5539.5842,5539.5842
2021-02-28T21:50:00-05:00,5539.0305,5544.3242,5535.5219,5535.6729
2021-02-28T21:55:00-05:00,5535.0754,5537.6741,5525.8845,5528.3562
2021-02-28T22:00:00-05:00,5528.3201,5531.1523,5520.6923,5521.402
2021-02-28T22:05:00-05:00,5521.2005,5521.2005,5513.5075,5517.9673
2021-02-28T22:10:00-05:00,5517.7595,5528.9732,5514.1209,5525.078
2021-02-28T22:15:00-05:00,5525.3235,5526.3446,5520.492,5523.0206
2021-02-28T22:20:00-05:00,5522.9341,5531.6011,5522.8443,5529.3533
2021-02-28T22:25:00-05:00,5529.6138,5530.6207,5525.9562,5530.566
2021-02-28T22:30:00-05:00,5530.9409,5531.1604,5530.4553,5531.0828
2021-03-01T00:00:00-05:00,5531.5603,5538.6128,5530.7089,5538.6128
2021-03-01T00:05:00-05:00,5539.5492,5540.2424,5530.8043,5532.9043
2021-03-01T00:10:00-05:00,5533.3588,5535.2522,5527.724,5527.8141
2021-03-01T00:15:00-05:00,5528.1519,5541.8534,5528.1519,5541.5641
2021-03-01T00:20:00-05:00,5540.9665,5543.7358,5530.8033,5530.8033
2021-03-01T00:25:00-05:00,5530.3123,5534.3191,5528.1083,5533.7066
2021-03-01T00:30:00-05:00,5533.9245,5542.4271,5533.2994,5540.9173
2021-03-01T00:35:00-05:00,5540.2815,5541.1718,5535.2424,5538.0736
2021-03-01T00:40:00-05:00,5538.5671,5547.1815,5537.5041,5546.8717
2021-03-01T00:45:00-05:00,5546.2136,5548.7198,5545.731,5546.6806
2021-03-01T00:50:00-05:00,5546.4493,5555.6843,5546.2415,5553.317
2021-03-01T00:55:00-05:00,5552.0027,5552.988,5548.6294,5552.0315
2021-03-01T01:00:00-05:00,5552.2061,5553.2285,5547.8601,5552.4044
2021-03-01T01:05:00-05:00,5552.8947,5558.0518,5552.5802,5558.0518
2021-03-01T01:10:00-05:00,5557.8229,5559.5385,5553.702,5556.0066
2021-03-01T01:15:00-05:00,5556.4135,5556.9794,5549.8493,5549.8548
2021-03-01T01:20:00-05:00,5549.5996,5556.1171,5548.5426,5556.1171
2021-03-01T01:25:00-05:00,5555.9799,5557.0348,5551.3712,5553.1153
2021-03-01T01:30:00-05:00,5552.9657,5556.7023,5552.1522,5556.4002
2021-03-01T01:35:00-05:00,5555.6089,5562.8642,5555.6089,5562.8642
2021-03-01T01:40:00-05:00,5562.9552,5564.8675,5561.0636,5564.1277
2021-03-01T01:45:00-05:00,5564.6991,5567.1583,5560.2662,5563.97
2021-03-01T01:50:00-05:00,5564.351,5571.4076,5564.351,5571.4076
2021-03-01T01:55:00-05:00,5571.2057,5573.9707,5570.9451,5573.9707
2021-03-01T02:00:00-05:00,5571.411,5571.411,5571.2526,5571.2526
2021-03-01T20:30:00-05:00,5602.8752,5602.8752,5581.6182,5587.0111
2021-03-01T20:35:00-05:00,5587.5423,5596.9821,5582.9346,5582.9346
2021-03-01T20:40:00-05:00,5583.6239,5583.6414,5569.2016,5573.5912
2021-03-01T20:45:00-05:00,5575.6395,5583.4424,5562.3764,5583.4424
2021-03-01T20:50:00-05:00,5584.3143,5585.8068,5578.0677,5580.3094
2021-03-01T20:55:00-05:00,5580.6678,5585.2166,5578.3187,5580.8529
2021-03-01T21:00:00-05:00,5581.706,5582.0413,5573.7064,5579.3765
2021-03-01T21:05:00-05:00,5579.9915,5597.6552,5579.9915,5593.4526
2021-03-01T21:10:00-05:00,5593.9796,5597.483,5586.2557,5595.2355
2021-03-01T21:15:00-05:00,5595.8303,5599.2664,5594.1516,5596.975
2021-03-01T21:20:00-05:00,5596.7047,5598.023,5581.9454,5581.9454
2021-03-01T21:25:00-05:00,5581.7367,5585.9298,5580.489,5580.9898
2021-03-01T21:30:00-05:00,5579.4315,5580.0872,5566.5068,5570.2534
2021-03-01T21:35:00-05:00,5571.664,5573.028,5560.5383,5562.1902
2021-03-01T21:40:00-05:00,5562.6401,5568.8335,5553.392,5553.392
2021-03-01T21:45:00-05:00,5553.1258,5563.1767,5552.8041,5557.8393
2021-03-01T21:50:00-05:00,5559.1329,5559.1329,5546.4136,5548.2945
2021-03-01T21:55:00-05:00,5548.4349,5548.8361,5534.0825,5536.2597
2021-03-01T22:00:00-05:00,5535.9514,5539.4032,5528.217,5539.4032
2021-03-01T22:05:00-05:00,5539.2676,5544.7016,5537.5444,5538.8037
2021-03-01T22:10:00-05:00,5538.7503,5549.0651,5537.8058,5541.0985
2021-03-01T22:15:00-05:00,5540.1999,5540.1999,5515.389,5515.389
2021-03-01T22:20:00-05:00,5515.069,5518.3629,5509.5385,5513.7764
2021-03-01T22:25:00-05:00,5513.8697,5515.2989,5509.5818,5515.2989
2021-03-01T22:30:00-05:00,5516.1124,5516.1124,5515.8346,5516.0457
