time,open,high,low,close,Volume
2017-01-02T20:30:00-05:00,3314.6823,3339.8626,3314.6823,3339.2669,2075070500
2017-01-02T21:00:00-05:00,3339.0904,3342.6503,3335.029,3342.3431,1431525400
2017-01-02T21:30:00-05:00,3342.9934,3345.1874,3336.466,3336.466,930686900
2017-01-02T22:00:00-05:00,3336.5167,3337.8661,3330.6188,3332.9124,642390800
2017-01-02T22:30:00-05:00,3332.9506,3333.1878,3332.9506,3333.1564,3875900
2017-01-03T00:00:00-05:00,3333.3903,3336.4536,3333.3903,3336.1728,665572800
2017-01-03T00:30:00-05:00,3336.0466,3341.1754,3335.8199,3338.8086,787595800
2017-01-03T01:00:00-05:00,3338.5168,3342.5322,3335.8766,3342.2825,781373400
2017-01-03T01:30:00-05:00,3342.7671,3344.0811,3338.6079,3341.7546,1254437000
2017-01-03T02:00:00-05:00,3342.395,3342.395,3341.9367,3342.1811,39430200
2017-01-03T20:30:00-05:00,3340.5303,3350.2375,3338.4004,3344.7773,1669403000
2017-01-03T21:00:00-05:00,3344.2363,3346.1676,3341.163,3345.9605,1142519000
2017-01-03T21:30:00-05:00,3346.0582,3351.1315,3345.4089,3349.4155,971665800
2017-01-03T22:00:00-05:00,3349.5615,3356.4014,3348.2769,3356.4014,757565900
2017-01-03T22:30:00-05:00,3356.3291,3356.3291,3356.1323,3356.1323,3227800
2017-01-04T00:00:00-05:00,3356.662,3363.2467,3356.4182,3362.6268,1022926600
2017-01-04T00:30:00-05:00,3362.2201,3366.6791,3359.2705,3366.2726,1090241700
2017-01-04T01:00:00-05:00,3366.278,3369.4395,3363.2554,3365.5664,1052727400
2017-01-04T01:30:00-05:00,3365.6822,3368.5396,3361.7409,3367.7083,1206841000
2017-01-04T02:00:00-05:00,3368.1253,3368.7559,3368.0672,3368.7559,48482400
2017-01-04T20:30:00-05:00,3367.8081,3373.099,3364.4234,3366.6648,1523396200
2017-01-04T21:00:00-05:00,3366.4543,3371.3043,3365.9178,3369.6174,1135369800
2017-01-04T21:30:00-05:00,3369.6542,3369.9004,3362.5384,3366.6461,1001018100
2017-01-04T22:00:00-05:00,3366.7429,3368.4462,3364.9643,3366.9025,725573600
2017-01-04T22:30:00-05:00,3367.0327,3367.1898,3367.0327,3367.1898,3500300
2017-01-05T00:00:00-05:00,3367.1422,3368.4063,3361.5944,3363.6924,643539800
2017-01-05T00:30:00-05:00,3363.5777,3371.1668,3362.9766,3370.2407,921146500
2017-01-05T01:00:00-05:00,3370.5944,3372.0069,3364.1854,3365.5095,1169274600
2017-01-05T01:30:00-05:00,3366.0736,3369.1606,3364.9135,3367.4231,1632226100
2017-01-05T02:00:00-05:00,3367.3922,3367.9147,3367.376,3367.9147,42065200
2017-01-05T20:30:00-05:00,3366.4403,3368.8494,3361.1792,3365.5505,1752432500
2017-01-05T21:00:00-05:00,3365.5902,3367.2614,3359.4022,3359.6881,1564407600
2017-01-05T21:30:00-05:00,3359.2505,3360.9509,3355.9592,3360.6457,982218700
2017-01-05T22:00:00-05:00,3360.6783,3362.3144,3356.831,3357.3944,696552600
2017-01-05T22:30:00-05:00,3357.5334,3357.5334,3357.4996,3357.4996,1357600
2017-01-06T00:00:00-05:00,3357.7658,3357.8561,3352.6741,3354.8638,685167000
2017-01-06T00:30:00-05:00,3354.9241,3355.095,3348.8096,3353.8925,891553300
