time,close,high,low,open,Volume
2025-11-11 14:30:00+00:00,255.61000061035156,255.77499389648438,255.39999389648438,255.49000549316406,149781
2025-11-11 14:35:00+00:00,255.63999938964844,255.86000061035156,255.5,255.61000061035156,62676
2025-11-11 14:40:00+00:00,255.52000427246094,255.66000366210938,255.32000732421875,255.6118927001953,31093
2025-11-11 14:45:00+00:00,255.25,255.64999389648438,255.21499633789062,255.52000427246094,33168
2025-11-11 14:50:00+00:00,255.16000366210938,255.27999877929688,255.0449981689453,255.22999572753906,37685
2025-11-11 14:55:00+00:00,255.69000244140625,255.75,255.05999755859375,255.17999267578125,43008
2025-11-11 15:00:00+00:00,255.4199981689453,255.69000244140625,255.40499877929688,255.66990661621094,36579
2025-11-11 15:05:00+00:00,255.24000549316406,255.46499633789062,254.8800048828125,255.42999267578125,56092
2025-11-11 15:10:00+00:00,255.1501007080078,255.3699951171875,255.0,255.30999755859375,38556
2025-11-11 15:15:00+00:00,254.8300018310547,255.11000061035156,254.8000030517578,255.07000732421875,40077
2025-11-11 15:20:00+00:00,255.05999755859375,255.1300048828125,254.77000427246094,254.78790283203125,74173
2025-11-11 15:25:00+00:00,254.8800048828125,255.16000366210938,254.77999877929688,255.0800018310547,21856
2025-11-11 15:30:00+00:00,254.60000610351562,254.9199981689453,254.52200317382812,254.86000061035156,20800
2025-11-11 15:35:00+00:00,254.59500122070312,254.64999389648438,254.4445037841797,254.60000610351562,17376
2025-11-11 15:40:00+00:00,254.7991943359375,254.9199981689453,254.58999633789062,254.66000366210938,36742
2025-11-11 15:45:00+00:00,254.57000732421875,254.8800048828125,254.47000122070312,254.83009338378906,19287
2025-11-11 15:50:00+00:00,254.4499969482422,254.58990478515625,254.36000061035156,254.58990478515625,16645
2025-11-11 15:55:00+00:00,254.5500030517578,254.61000061035156,254.3000030517578,254.3800048828125,59943
2025-11-11 16:00:00+00:00,254.52000427246094,254.82000732421875,254.52000427246094,254.57989501953125,25436
2025-11-11 16:05:00+00:00,254.5,254.7554931640625,254.5,254.59500122070312,20105
2025-11-11 16:10:00+00:00,254.63999938964844,254.83999633789062,254.58990478515625,254.58999633789062,19304
2025-11-11 16:15:00+00:00,255.00999450683594,255.02499389648438,254.5800018310547,254.6300048828125,18674
2025-11-11 16:20:00+00:00,255.25999450683594,255.3300018310547,254.9199981689453,255.02999877929688,27465
2025-11-11 16:25:00+00:00,254.5399932861328,255.24000549316406,254.52999877929688,255.24000549316406,33021
2025-11-11 16:30:00+00:00,254.63999938964844,254.69000244140625,254.22999572753906,254.53770446777344,28029
2025-11-11 16:35:00+00:00,254.5800018310547,254.77999877929688,254.53640747070312,254.61000061035156,19908
2025-11-11 16:40:00+00:00,254.60000610351562,254.77000427246094,254.47000122070312,254.58999633789062,20992
2025-11-11 16:45:00+00:00,254.72000122070312,254.78289794921875,254.5500030517578,254.5800018310547,16593
2025-11-11 16:50:00+00:00,254.74009704589844,254.7899932861328,254.5399932861328,254.77999877929688,13326
2025-11-11 16:55:00+00:00,254.47000122070312,254.80999755859375,254.47000122070312,254.7899932861328,11173
2025-11-11 17:00:00+00:00,254.78720092773438,254.7899932861328,254.50999450683594,254.50999450683594,12352
2025-11-11 17:05:00+00:00,255.00999450683594,255.16000366210938,254.8199005126953,254.8199005126953,17356
2025-11-11 17:10:00+00:00,255.07000732421875,255.07000732421875,254.8800048828125,255.02999877929688,17702
2025-11-11 17:15:00+00:00,255.25,255.25999450683594,255.0800018310547,255.0850067138672,13074
2025-11-11 17:20:00+00:00,255.25999450683594,255.3800048828125,255.22999572753906,255.25,12636
2025-11-11 17:25:00+00:00,255.07989501953125,255.25999450683594,254.9499969482422,255.25999450683594,31282
2025-11-11 17:30:00+00:00,255.14999389648438,255.16000366210938,255.07000732421875,255.07000732421875,20540
2025-11-11 17:35:00+00:00,255.1300048828125,255.22999572753906,255.06500244140625,255.1199951171875,8755
2025-11-11 17:40:00+00:00,255.25,255.27000427246094,255.07000732421875,255.11000061035156,11803
2025-11-11 17:45:00+00:00,255.38499450683594,255.38999938964844,255.19000244140625,255.2899932861328,6974
2025-11-11 17:50:00+00:00,255.55259704589844,255.6300048828125,255.3000030517578,255.36000061035156,13308
2025-11-11 17:55:00+00:00,255.60890197753906,255.72000122070312,255.53500366210938,255.53500366210938,17123
2025-11-11 18:00:00+00:00,255.64999389648438,255.80999755859375,255.5399932861328,255.6199951171875,16999
2025-11-11 18:05:00+00:00,255.6697998046875,255.8300018310547,255.66000366210938,255.7100067138672,15942
2025-11-11 18:10:00+00:00,255.7301025390625,255.8096923828125,255.6750030517578,255.72500610351562,12163
2025-11-11 18:15:00+00:00,255.98500061035156,255.98500061035156,255.66000366210938,255.74989318847656,22521
2025-11-11 18:20:00+00:00,255.82000732421875,256.114990234375,255.77999877929688,255.98500061035156,18904
2025-11-11 18:25:00+00:00,255.8249969482422,255.92149353027344,255.6699981689453,255.8699951171875,18705
2025-11-11 18:30:00+00:00,255.79930114746094,255.9199981689453,255.78700256347656,255.80999755859375,7389
2025-11-11 18:35:00+00:00,255.6999969482422,255.78990173339844,255.5050048828125,255.77000427246094,14544
2025-11-11 18:40:00+00:00,255.9600067138672,256.010009765625,255.80999755859375,255.80999755859375,16464
2025-11-11 18:45:00+00:00,256.1099853515625,256.114990234375,255.99290466308594,256.0299987792969,14542
2025-11-11 18:50:00+00:00,256.1549987792969,256.2149963378906,256.0400085449219,256.05999755859375,16978
2025-11-11 18:55:00+00:00,256.32501220703125,256.34991455078125,256.1499938964844,256.1549987792969,15012
2025-11-11 19:00:00+00:00,256.1300048828125,256.29998779296875,255.9499969482422,256.2699890136719,12180
2025-11-11 19:05:00+00:00,255.88999938964844,256.1700134277344,255.85000610351562,256.1400146484375,16495
2025-11-11 19:10:00+00:00,256.04998779296875,256.1099853515625,255.85000610351562,255.8800048828125,12056
2025-11-11 19:15:00+00:00,255.9600067138672,256.20001220703125,255.9600067138672,256.0570068359375,14938
2025-11-11 19:20:00+00:00,256.0400085449219,256.04998779296875,255.9499969482422,255.96009826660156,9781
2025-11-11 19:25:00+00:00,256.0299987792969,256.114990234375,255.97999572753906,256.0299987792969,8232
2025-11-11 19:30:00+00:00,256.0325012207031,256.1521911621094,256.0325012207031,256.0899963378906,10607
2025-11-11 19:35:00+00:00,255.97999572753906,256.0954895019531,255.96499633789062,256.0249938964844,9931
2025-11-11 19:40:00+00:00,255.9499969482422,256.05340576171875,255.93499755859375,255.9958953857422,14480
2025-11-11 19:45:00+00:00,256.1099853515625,256.1499938964844,255.89500427246094,255.94000244140625,42965
2025-11-11 19:50:00+00:00,256.1099853515625,256.135009765625,256.05999755859375,256.1000061035156,8630
2025-11-11 19:55:00+00:00,256.0400085449219,256.19000244140625,256.0,256.1199951171875,15591
