time,close,high,low,open,Volume
2025-11-11 14:30:00+00:00,493.6600036621094,493.75030517578125,493.1050109863281,493.489990234375,54842
2025-11-11 14:35:00+00:00,493.6549987792969,494.06781005859375,493.3399963378906,493.6000061035156,11599
2025-11-11 14:40:00+00:00,493.55999755859375,493.8251037597656,493.2627868652344,493.6300048828125,16834
2025-11-11 14:45:00+00:00,493.29180908203125,494.07000732421875,493.29180908203125,493.69000244140625,13862
2025-11-11 14:50:00+00:00,493.3584899902344,493.4154052734375,492.9200134277344,493.3550109863281,13962
2025-11-11 14:55:00+00:00,494.2314147949219,494.2398986816406,493.0299377441406,493.29998779296875,10275
2025-11-11 15:00:00+00:00,493.4211120605469,494.07501220703125,493.4211120605469,494.07501220703125,34951
2025-11-11 15:05:00+00:00,493.16009521484375,493.69000244140625,492.6099853515625,493.6199951171875,12484
2025-11-11 15:10:00+00:00,493.125,493.4800109863281,492.88531494140625,493.3900146484375,10109
2025-11-11 15:15:00+00:00,492.4100036621094,493.0299987792969,492.29150390625,493.0299987792969,10737
2025-11-11 15:20:00+00:00,492.849609375,492.95989990234375,492.40008544921875,492.42999267578125,6648
2025-11-11 15:25:00+00:00,492.3500061035156,493.1075134277344,492.32000732421875,493.0783996582031,12503
2025-11-11 15:30:00+00:00,491.9599914550781,492.5516052246094,491.760009765625,492.3500061035156,27565
2025-11-11 15:35:00+00:00,491.9700012207031,492.0199890136719,491.6590881347656,491.92498779296875,10130
2025-11-11 15:40:00+00:00,492.2950134277344,492.56829833984375,491.9079895019531,492.06500244140625,8504
2025-11-11 15:45:00+00:00,491.9100036621094,492.4100036621094,491.6600036621094,492.4100036621094,8671
2025-11-11 15:50:00+00:00,491.57000732421875,491.82501220703125,491.57000732421875,491.82501220703125,7942
2025-11-11 15:55:00+00:00,491.8349914550781,491.9368896484375,491.3949890136719,491.6300048828125,18074
2025-11-11 16:00:00+00:00,491.8500061035156,492.3099060058594,491.81500244140625,491.8949890136719,6971
2025-11-11 16:05:00+00:00,491.9150085449219,492.2149963378906,491.8659973144531,492.0,9435
2025-11-11 16:10:00+00:00,492.0150146484375,492.3699951171875,491.9599914550781,491.9599914550781,5663
2025-11-11 16:15:00+00:00,492.68499755859375,492.68499755859375,491.95001220703125,492.0150146484375,8211
2025-11-11 16:20:00+00:00,493.25,493.3699951171875,492.6272888183594,492.7699890136719,26014
2025-11-11 16:25:00+00:00,491.82598876953125,493.2204895019531,491.80999755859375,493.2204895019531,15087
2025-11-11 16:30:00+00:00,492.0150146484375,492.05999755859375,491.381103515625,491.7650146484375,7101
2025-11-11 16:35:00+00:00,491.9200134277344,492.364990234375,491.8999938964844,492.0249938964844,7672
2025-11-11 16:40:00+00:00,491.95001220703125,492.2799072265625,491.7699890136719,491.9800109863281,13136
2025-11-11 16:45:00+00:00,492.2715148925781,492.2715148925781,491.9049987792969,491.9949951171875,8943
2025-11-11 16:50:00+00:00,492.3182067871094,492.3450012207031,491.9700012207031,492.2099914550781,4968
2025-11-11 16:55:00+00:00,491.7850036621094,492.3345947265625,491.76629638671875,492.25,3425
2025-11-11 17:00:00+00:00,492.3900146484375,492.3900146484375,491.75,491.760009765625,9271
2025-11-11 17:05:00+00:00,492.768798828125,493.1156005859375,492.6206970214844,492.6499938964844,4835
2025-11-11 17:10:00+00:00,492.92041015625,492.94500732421875,492.45098876953125,492.9389953613281,3707
2025-11-11 17:15:00+00:00,493.4200134277344,493.4200134277344,492.9800109863281,492.9800109863281,5254
2025-11-11 17:20:00+00:00,493.3985900878906,493.6099853515625,493.2900085449219,493.4302062988281,8618
2025-11-11 17:25:00+00:00,492.8992004394531,493.3890075683594,492.7550048828125,493.37579345703125,12771
2025-11-11 17:30:00+00:00,493.2481994628906,493.2698974609375,492.989990234375,493.085205078125,12889
2025-11-11 17:35:00+00:00,493.1700134277344,493.3500061035156,493.0299987792969,493.17498779296875,4840
2025-11-11 17:40:00+00:00,493.42498779296875,493.4700012207031,493.07501220703125,493.1199951171875,4829
2025-11-11 17:45:00+00:00,493.5350036621094,493.6050109863281,493.29998779296875,493.4389953613281,6019
2025-11-11 17:50:00+00:00,493.91778564453125,494.0799865722656,493.5,493.6098937988281,6110
2025-11-11 17:55:00+00:00,494.04998779296875,494.2012023925781,493.8949890136719,493.8949890136719,8783
2025-11-11 18:00:00+00:00,494.1227111816406,494.4200134277344,493.9100036621094,494.0,6551
2025-11-11 18:05:00+00:00,494.0845031738281,494.3800048828125,494.0799865722656,494.21710205078125,4528
2025-11-11 18:10:00+00:00,494.1180114746094,494.3299865722656,494.0299987792969,494.0299987792969,5854
2025-11-11 18:15:00+00:00,494.6300048828125,494.6300048828125,494.0350036621094,494.14990234375,6635
2025-11-11 18:20:00+00:00,494.32000732421875,494.8677062988281,494.32000732421875,494.69061279296875,16595
2025-11-11 18:25:00+00:00,494.5799865722656,494.7644958496094,494.2627868652344,494.489990234375,3818
2025-11-11 18:30:00+00:00,494.49951171875,494.7699890136719,494.4800109863281,494.52081298828125,7378
2025-11-11 18:35:00+00:00,494.3699951171875,494.4908142089844,494.0350036621094,494.4908142089844,6520
2025-11-11 18:40:00+00:00,494.7755126953125,494.8699951171875,494.3999938964844,494.4100036621094,7906
2025-11-11 18:45:00+00:00,495.08990478515625,495.1099853515625,494.79998779296875,494.9700012207031,43649
2025-11-11 18:50:00+00:00,495.010009765625,495.25,494.9649963378906,494.9649963378906,5235
2025-11-11 18:55:00+00:00,495.4018859863281,495.4150085449219,495.05999755859375,495.05999755859375,47189
2025-11-11 19:00:00+00:00,495.04998779296875,495.29681396484375,494.6700134277344,495.2799987792969,38458
2025-11-11 19:05:00+00:00,494.6650085449219,495.1499938964844,494.5899963378906,495.1492004394531,5161
2025-11-11 19:10:00+00:00,494.9800109863281,495.0599060058594,494.6607971191406,494.6607971191406,6832
2025-11-11 19:15:00+00:00,494.93499755859375,495.31988525390625,494.93499755859375,495.05010986328125,4675
2025-11-11 19:20:00+00:00,495.0,495.04998779296875,494.85430908203125,494.9234924316406,22272
2025-11-11 19:25:00+00:00,495.05499267578125,495.1549987792969,494.88531494140625,494.9849853515625,8648
2025-11-11 19:30:00+00:00,495.0,495.2300109863281,495.0,495.09991455078125,5164
2025-11-11 19:35:00+00:00,494.9700012207031,495.114013671875,494.8340148925781,495.0199890136719,6099
2025-11-11 19:40:00+00:00,494.90411376953125,495.07989501953125,494.84619140625,494.98638916015625,6296
2025-11-11 19:45:00+00:00,495.1449890136719,495.252197265625,494.7300109863281,494.860595703125,8521
2025-11-11 19:50:00+00:00,495.1200866699219,495.2650146484375,494.989990234375,495.010009765625,9149
2025-11-11 19:55:00+00:00,495.0849914550781,495.3800048828125,494.9949951171875,495.19500732421875,19617
2025-11-11 20:00:00+00:00,495.2300109863281,495.2699890136719,495.0137939453125,495.1199951171875,4678
2025-11-11 20:05:00+00:00,495.1449890136719,495.3500061035156,495.1383056640625,495.2449951171875,4705
2025-11-11 20:10:00+00:00,495.348388671875,495.44000244140625,495.139892578125,495.139892578125,6821
2025-11-11 20:15:00+00:00,495.17999267578125,495.3399963378906,495.08441162109375,495.3399963378906,9499
2025-11-11 20:20:00+00:00,495.10211181640625,495.2200012207031,494.8200988769531,495.135009765625,6662
2025-11-11 20:25:00+00:00,495.0400085449219,495.21051025390625,494.9200134277344,495.05499267578125,8046
2025-11-11 20:30:00+00:00,495.0950012207031,495.25,494.739990234375,494.989990234375,10289
2025-11-11 20:35:00+00:00,494.9800109863281,495.0849914550781,494.8800048828125,495.05999755859375,7342
2025-11-11 20:40:00+00:00,495.0760192871094,495.1299133300781,494.7900085449219,494.92999267578125,6156
2025-11-11 20:45:00+00:00,494.95001220703125,495.1700134277344,494.875,495.1199951171875,10147
2025-11-11 20:50:00+00:00,495.09100341796875,495.4700012207031,494.9100036621094,494.92999267578125,10902
2025-11-11 20:55:00+00:00,494.7099914550781,495.0799865722656,494.30999755859375,495.0799865722656,15940
2025-11-12 14:30:00+00:00,495.4049987792969,497.69000244140625,495.2643127441406,497.1600036621094,83017
2025-11-12 14:35:00+00:00,495.6099853515625,495.9999084472656,495.3500061035156,495.3500061035156,6278
2025-11-12 14:40:00+00:00,494.67999267578125,495.75,494.6300048828125,495.5899963378906,49942
2025-11-12 14:45:00+00:00,493.4750061035156,494.9599914550781,493.4750061035156,494.6700134277344,12989
2025-11-12 14:50:00+00:00,493.8399963378906,494.20001220703125,493.3699951171875,493.489990234375,6887
2025-11-12 14:55:00+00:00,493.6600036621094,493.760009765625,493.2300109863281,493.7099914550781,9065
2025-11-12 15:00:00+00:00,494.0199890136719,494.239990234375,493.5199890136719,493.5950012207031,18744
2025-11-12 15:05:00+00:00,494.3399963378906,494.36859130859375,493.489990234375,494.010009765625,6541
2025-11-12 15:10:00+00:00,493.2799987792969,494.3699951171875,493.07000732421875,494.2900085449219,9436
2025-11-12 15:15:00+00:00,492.9849853515625,493.489990234375,492.9117126464844,493.18170166015625,7138
2025-11-12 15:20:00+00:00,493.32501220703125,493.5098876953125,492.8399963378906,492.9927978515625,8465
2025-11-12 15:25:00+00:00,493.5198974609375,493.6907958984375,493.0,493.1199951171875,13157
2025-11-12 15:30:00+00:00,492.75,493.4949951171875,492.75,493.489990234375,7318
2025-11-12 15:35:00+00:00,492.75,492.7900085449219,491.885009765625,492.635009765625,11706
2025-11-12 15:40:00+00:00,492.9100036621094,493.0299987792969,492.67498779296875,492.8500061035156,4973
2025-11-12 15:45:00+00:00,492.54998779296875,493.1075134277344,492.43499755859375,493.07861328125,6095
2025-11-12 15:50:00+00:00,492.2300109863281,492.65850830078125,492.0249938964844,492.6000061035156,5735
2025-11-12 15:55:00+00:00,492.3031921386719,492.6585998535156,491.9800109863281,492.2405090332031,6726
2025-11-12 16:00:00+00:00,492.0643310546875,492.4399108886719,491.9200134277344,492.12689208984375,7264
2025-11-12 16:05:00+00:00,491.9725036621094,492.2950134277344,491.79998779296875,491.9913024902344,4121
2025-11-12 16:10:00+00:00,491.04998779296875,491.8999938964844,491.0,491.8999938964844,10534
2025-11-12 16:15:00+00:00,491.7900085449219,491.94000244140625,491.46099853515625,491.7099914550781,5905
2025-11-12 16:20:00+00:00,491.57830810546875,491.8699035644531,491.5199890136719,491.7117919921875,8414
2025-11-12 16:25:00+00:00,492.497802734375,492.5,491.5400085449219,491.5899963378906,7310
2025-11-12 16:30:00+00:00,492.4200134277344,492.9750061035156,492.2799987792969,492.5,5135
2025-11-12 16:35:00+00:00,492.5199890136719,493.0992126464844,492.4800109863281,492.4949951171875,14826
