Date,Close,High,Low,Open,Volume
2004-01-30,39.385623931884766,39.385623931884766,39.337940488415164,39.34588621321228,21900
2004-02-02,39.4571533203125,39.687615751697,39.4571533203125,39.49688801320205,2200
2004-02-03,39.631996154785156,39.639944914222006,39.49689755999346,39.59226145229133,5600
2004-02-04,39.306156158447266,39.53662161503457,39.218738017565,39.33794512450675,1600
2004-02-05,39.33794021606445,39.369729178157435,39.20284167451271,39.20284167451271,3300
2004-02-06,39.830665588378906,39.830665588378906,39.45715581373852,39.45715581373852,400
2004-02-09,39.80681610107422,39.9975468387379,39.80681610107422,39.88628547335612,3400
2004-02-10,39.973724365234375,39.973724365234375,39.949884147479,39.973724365234375,3000
2004-02-11,40.331329345703125,40.331329345703125,39.902187379769835,39.96576531467675,1400
2004-02-12,40.331329345703125,40.331329345703125,40.331329345703125,40.331329345703125,0
2004-02-13,39.88627624511719,40.291577832044574,39.88627624511719,40.291577832044574,4300
2004-02-17,40.331329345703125,40.331329345703125,40.156493056271906,40.16444181391667,1500
2004-02-18,40.15646743774414,40.16441619031785,40.15646743774414,40.16441619031785,600
2004-02-19,40.27568054199219,40.42667351647263,40.27568054199219,40.34720416812741,3900
2004-02-20,39.6160774230957,39.97369558981072,39.57634274491884,39.97369558981072,1200
2004-02-23,39.480987548828125,39.735293182672244,39.480987548828125,39.735293182672244,900
2004-02-24,39.59225082397461,39.59225082397461,39.40152309057864,39.40152309057864,700
2004-02-25,39.671722412109375,39.671722412109375,39.671722412109375,39.671722412109375,400
2004-02-26,39.72735595703125,39.72735595703125,39.719407199019315,39.719407199019315,21000
2004-02-27,39.76708984375,39.822719022450634,39.671722938923594,39.671722938923594,8700
2004-03-01,40.02137756347656,40.05316651748375,39.814752393991334,40.05316651748375,400
2004-03-02,40.13264083862305,40.14853531759409,40.077011678005356,40.11674635965201,1600
2004-03-03,39.687618255615234,39.687618255615234,39.655832318235845,39.655832318235845,500
2004-03-04,39.99755096435547,39.99755096435547,39.90218406990573,39.90218406990573,1100
2004-03-05,40.04521560668945,40.069055805130255,39.94985178136492,40.03726988439631,7400
2004-03-08,40.04521560668945,40.04521560668945,40.04521560668945,40.04521560668945,500
2004-03-09,39.234615325927734,39.576338982573546,39.234615325927734,39.576338982573546,200
2004-03-10,38.9088020324707,39.258474585710374,38.9088020324707,39.258474585710374,9000
2004-03-11,38.58297348022461,38.82138466023466,38.58297348022461,38.73396955176233,2900
2004-03-12,38.678340911865234,38.76575905995972,38.582977037381674,38.70218415415831,2400
2004-03-15,38.47172164916992,38.47172164916992,38.38430349432541,38.439932678033166,23000
2004-03-16,38.55911636352539,38.55911636352539,38.55911636352539,38.55911636352539,100
2004-03-17,38.9803352355957,38.9803352355957,38.75781848835173,38.80550194771686,4900
2004-03-18,38.82933044433594,38.82933044433594,38.56707604431156,38.63065397094622,600
2004-03-19,38.43197250366211,38.67832935845353,38.43197250366211,38.67832935845353,600
2004-03-22,37.732627868652344,38.14587521392394,37.724682145203296,38.14587521392394,8700
2004-03-23,37.931304931640625,38.01872304884005,37.835941090860274,38.01872304884005,500
2004-03-24,37.931304931640625,37.931304931640625,37.931304931640625,37.931304931640625,0
2004-03-25,38.122047424316406,38.177676601257616,38.122047424316406,38.177676601257616,2000
2004-03-26,38.455810546875,38.53528294037694,38.455810546875,38.53528294037694,1600
2004-03-29,39.07684326171875,39.07684326171875,38.71855865240742,38.71855865240742,1600
2004-03-30,38.933528900146484,39.03703097918445,38.933528900146484,39.03703097918445,22000
2004-03-31,39.148494720458984,39.148494720458984,38.981296258878174,39.13257366077494,5300
2004-04-01,39.22014617919922,39.22014617919922,39.08479593024647,39.08479593024647,3500
2004-04-02,39.76951599121094,39.888942143010105,39.68193499089862,39.888942143010105,5500
2004-04-05,40.02431106567383,40.02431106567383,39.9128453988891,39.92876949946,2900
2004-04-06,40.00042724609375,40.00042724609375,39.84914980620249,39.84914980620249,3400
2004-04-07,39.849151611328125,39.849151611328125,39.70583773399795,39.73768593722951,3300
2004-04-08,39.650108337402344,39.84915506905317,39.610299598514594,39.84915506905317,2600
2004-04-12,39.87303161621094,39.94468550388773,39.87303161621094,39.92876444254483,6400
2004-04-13,39.522708892822266,39.82526070141902,39.522708892822266,39.817297133260205,6100
2004-04-14,39.36347579956055,39.506789672002135,39.33163063462709,39.33163063462709,1800
2004-04-15,39.482887268066406,39.482887268066406,39.474926739718946,39.474926739718946,600
2004-04-16,39.53066635131836,39.53066635131836,39.25199921584476,39.490854591100074,2900
2004-04-19,39.498817443847656,39.498817443847656,39.498817443847656,39.498817443847656,600
2004-04-20,39.013145446777344,39.76155979664609,39.013145446777344,39.76155979664609,13200
2004-04-21,39.27588653564453,39.28384706529199,39.07683988513884,39.07683988513884,1600
2004-04-22,39.88895034790039,39.89691391531799,39.20423237332945,39.20423237332945,600
2004-04-23,39.97653579711914,39.97653579711914,39.82526140873971,39.92080296786296,3700
2004-04-26,39.6660270690918,40.08800511114224,39.6660270690918,40.08800511114224,125700
2004-04-27,39.96061706542969,40.008389370014015,39.8730390628428,40.008389370014015,43200
